SoilRegionKey,areasymbol,lkey,areaname,mlraoffice,longitude,latitude,mbrminx,mbrminy,mbrmaxx,mbrmaxy,SoilLat,SoilLon,SolarLat,SolarLon,Year,solarKey
37.651:-108.073,CO672,14399,"Animas-Dolores Area, Colorado, Parts of Archuleta, Dolores, Hinsdale, La Plata, Montezuma, San Juan, and San Miguel Counties","Bozeman, MT",-108.0726959,37.6513814,-108.8766671,37.33782297,-107.2687248,37.96493983,37.651,-108.073,37.65,-108.06,2017,37.650:-108.060
38.027:-107.771,CO674,14400,"Ouray Area, Colorado, Parts of Gunnison, Hinsdale, Ouray, San Juan, and San Miguel Counties","Bozeman, MT",-107.7707489,38.02745962,-108.2962539,37.77357473,-107.2452439,38.2813445,38.027,-107.771,38.01,-107.78,2017,38.010:-107.780
38.081:-108.476,CO675,14401,"San Miguel Area, Colorado, Parts of Dolores, Montrose, and San Miguel Counties","Bozeman, MT",-108.475935,38.08088916,-109.0602963,37.66155824,-107.8915738,38.50022008,38.081,-108.476,38.09,-108.46,2017,38.090:-108.460
38.422:-108.401,CO676,14402,"Uncompahgre National Forest Area, Colorado, Parts of Mesa, Montrose, Ouray, and San Miguel Counties","Bozeman, MT",-108.4010678,38.42196239,-108.8752723,38.05791021,-107.9268633,38.78601456,38.422,-108.401,38.41,-108.42,2017,38.410:-108.420
38.422:-107.927,CO677,14403,"Ridgway Area, Colorado, Parts of Delta, Gunnison, Montrose, and Ouray Counties","Bozeman, MT",-107.9274102,38.42242141,-108.3880175,38.05673023,-107.4668028,38.78811259,38.422,-107.927,38.41,-107.94,2017,38.410:-107.940
38.810:-107.827,CO679,14404,"Paonia Area, Colorado, Parts of Delta, Gunnison, and Montrose Counties","Bozeman, MT",-107.827374,38.81025637,-108.3788765,38.48052941,-107.2758715,39.13998332,38.81,-107.827,38.81,-107.82,2017,38.810:-107.820
38.933:-108.645,CO680,14406,"Mesa County Area, Colorado","Bozeman, MT",-108.6446478,38.93305937,-109.0598474,38.49941358,-108.2294483,39.36670515,38.933,-108.645,38.93,-108.66,2017,38.930:-108.660
39.368:-108.375,CO682,14407,"Douglas-Plateau Area, Colorado, Parts of Garfield and Mesa Counties","Bozeman, MT",-108.3753458,39.36800573,-109.0517812,39.04068636,-107.6989103,39.69532511,39.368,-108.375,39.37,-108.38,2017,39.370:-108.380
39.583:-107.716,CO683,14408,"Rifle Area, Colorado, Parts of Garfield and Mesa Counties","Bozeman, MT",-107.7162764,39.58332536,-108.1648271,39.34182692,-107.2677257,39.8248238,39.583,-107.716,39.57,-107.7,2017,39.570:-107.700
39.907:-107.430,CO684,14409,"Flat Tops Area, Colorado, Parts of Eagle, Garfield, Moffat, Rio Blanco, and Routt Counties","Bozeman, MT",-107.4302902,39.90671254,-107.8851815,39.54078926,-106.9753989,40.27263582,39.907,-107.43,39.89,-107.42,2017,39.890:-107.420
39.937:-108.259,CO685,14410,"Rio Blanco County Area, Colorado","Bozeman, MT",-108.2586856,39.9370973,-109.0513774,39.6497955,-107.4659938,40.22439911,39.937,-108.259,39.93,-108.26,2017,39.930:-108.260
40.612:-108.182,CO686,14411,"Moffat County Area, Colorado","Bozeman, MT",-108.1824906,40.61169878,-109.0511611,40.22029702,-107.3138201,41.00310055,40.612,-108.182,40.61,-108.18,2017,40.610:-108.180
39.637:-106.162,CO690,14413,"Summit County Area, Colorado","Bozeman, MT",-106.1622694,39.63707344,-106.3950535,39.35969393,-105.9294854,39.91445296,39.637,-106.162,39.65,-106.18,2017,39.650:-106.180
40.570:-108.920,CO692,14414,"Dinosaur National Monument, Colorado and Utah","Bozeman, MT",-108.9196694,40.56999541,-109.3373986,40.39354516,-108.5019401,40.74644566,40.57,-108.92,40.57,-108.94,2017,40.570:-108.940
41.501:-72.757,CT600,12330,State of Connecticut,"Amherst, MA",-72.75747803,41.5006062,-73.72773133,40.9507393,-71.78722472,42.05047311,41.501,-72.757,41.49,-72.74,2017,41.490:-72.740
38.894:-77.014,DC001,10972,District of Columbia,"Raleigh, NC",-77.01444333,38.89386513,-77.11978193,38.79176807,-76.90910473,38.99596218,38.894,-77.014,38.89,-77.02,2017,38.890:-77.020
39.109:-75.449,DE001,11061,"Kent County, Delaware","Raleigh, NC",-75.44888899,39.10872325,-75.75998127,38.82986019,-75.13779671,39.38758631,39.109,-75.449,39.09,-75.46,2017,39.090:-75.460
39.565:-75.597,DE003,11063,"New Castle County, Delaware","Raleigh, NC",-75.59707903,39.5649087,-75.78877515,39.29028932,-75.40538291,39.83952809,39.565,-75.597,39.57,-75.58,2017,39.570:-75.580
38.727:-75.361,DE005,11064,"Sussex County, Delaware","Raleigh, NC",-75.36137877,38.7269807,-75.72275636,38.45103932,-75.00000117,39.00292208,38.727,-75.361,38.73,-75.38,2017,38.730:-75.380
29.681:-82.354,FL001,12639,"Alachua County, Florida","Auburn, AL",-82.3539914,29.68119701,-82.6582556,29.41703875,-82.0497272,29.94535528,29.681,-82.354,29.69,-82.34,2017,29.690:-82.340
30.360:-82.254,FL003,18204,"Baker County, Florida","Raleigh, NC",-82.25438054,30.36022789,-82.45956242,30.13636642,-82.04919866,30.58408936,30.36,-82.254,30.37,-82.26,2017,30.370:-82.260
30.246:-85.690,FL005,12640,"Bay County, Florida","Auburn, AL",-85.69010547,30.24577485,-85.99598326,29.92408511,-85.38422768,30.56746459,30.246,-85.69,30.25,-85.7,2017,30.250:-85.700
29.931:-82.232,FL007,15730,"Bradford County, Florida","Raleigh, NC",-82.23248319,29.93070481,-82.41890558,29.71830221,-82.04606079,30.14310741,29.931,-82.232,29.93,-82.22,2017,29.930:-82.220
28.307:-80.711,FL009,18324,"Brevard County, Florida","Auburn, AL",-80.71103683,28.30678371,-80.98786958,27.82210999,-80.43420409,28.79145743,28.307,-80.711,28.29,-80.7,2017,28.290:-80.700
30.404:-85.161,FL013,18382,"Calhoun County, Florida","Auburn, AL",-85.16131356,30.40391334,-85.38979174,30.19976314,-84.93283538,30.60806353,30.404,-85.161,30.41,-85.18,2017,30.410:-85.180
26.902:-82.031,FL015,18249,"Charlotte County, Florida","Auburn, AL",-82.03125644,26.90179473,-82.49982149,26.76825188,-81.56269138,27.03533759,26.902,-82.031,26.89,-82.02,2017,26.890:-82.020
28.859:-82.492,FL017,12644,"Citrus County, Florida","Auburn, AL",-82.49208386,28.85925167,-82.81499671,28.66581262,-82.16917101,29.05269071,28.859,-82.492,28.85,-82.5,2017,28.850:-82.500
29.954:-81.818,FL019,10817,"Clay County, Florida","Raleigh, NC",-81.81807413,29.95437943,-82.04949772,29.71849416,-81.58665053,30.1902647,29.954,-81.818,29.97,-81.82,2017,29.970:-81.820
30.212:-82.626,FL023,16747,"Columbia County, Florida","Auburn, AL",-82.62632147,30.21185838,-82.80026471,29.82571313,-82.45237823,30.59800364,30.212,-82.626,30.21,-82.62,2017,30.210:-82.620
27.186:-81.810,FL027,17761,"De Soto County, Florida","Auburn, AL",-81.81000536,27.18618215,-82.05757996,27.03162181,-81.56243076,27.34074248,27.186,-81.81,27.17,-81.82,2017,27.170:-81.820
29.556:-83.172,FL029,18112,"Dixie County, Florida","Auburn, AL",-83.17162748,29.55579815,-83.42345422,29.28626188,-82.91980074,29.82533443,29.556,-83.172,29.57,-83.18,2017,29.570:-83.180
30.345:-81.713,FL031,16312,"Duval County, Florida","Raleigh, NC",-81.71293389,30.34505964,-82.04933704,30.10396426,-81.37653074,30.58615501,30.345,-81.713,30.33,-81.7,2017,30.330:-81.700
30.640:-87.276,FL033,18149,"Escambia County, Florida","Auburn, AL",-87.27649083,30.6396314,-87.63460618,30.28024479,-86.91837547,30.99901801,30.64,-87.276,30.65,-87.26,2017,30.650:-87.260
29.466:-81.309,FL035,18489,"Flagler County, Florida","Auburn, AL",-81.30920909,29.46591022,-81.52382814,29.2612126,-81.09459005,29.67060783,29.466,-81.309,29.45,-81.3,2017,29.450:-81.300
29.800:-84.779,FL037,18354,"Franklin County, Florida","Auburn, AL",-84.77850694,29.80013333,-85.22372219,29.58630974,-84.33329169,30.01395692,29.8,-84.779,29.81,-84.78,2017,29.810:-84.780
30.550:-84.608,FL039,17655,"Gadsden County, Florida","Auburn, AL",-84.60764065,30.54975381,-84.93286979,30.38801405,-84.28241151,30.71149357,30.55,-84.608,30.53,-84.62,2017,30.530:-84.620
29.749:-82.815,FL041,12655,"Gilchrist County, Florida","Auburn, AL",-82.81463372,29.74918884,-82.97293196,29.5627533,-82.65633547,29.93562438,29.749,-82.815,29.73,-82.82,2017,29.730:-82.820
26.989:-81.218,FL043,18253,"Glades County, Florida","Auburn, AL",-81.21846566,26.98949664,-81.56580195,26.7681492,-80.87112937,27.21084408,26.989,-81.218,26.97,-81.22,2017,26.970:-81.220
29.928:-85.218,FL045,18320,"Gulf County, Florida","Auburn, AL",-85.21791638,29.92841528,-85.41774639,29.65542877,-85.01808638,30.2014018,29.928,-85.218,29.93,-85.22,2017,29.930:-85.220
30.476:-82.978,FL047,17628,"Hamilton County, Florida","Auburn, AL",-82.97759678,30.47581746,-83.30970324,30.31722522,-82.64549032,30.6344097,30.476,-82.978,30.49,-82.98,2017,30.490:-82.980
27.492:-81.810,FL049,17726,"Hardee County, Florida","Auburn, AL",-81.80967788,27.49169935,-82.05600835,27.3366159,-81.56334742,27.64678279,27.492,-81.81,27.49,-81.82,2017,27.490:-81.820
26.607:-81.223,FL051,17637,"Hendry County, Florida","Auburn, AL",-81.22312657,26.60687065,-81.5664254,26.25308176,-80.87982775,26.96065953,26.607,-81.223,26.61,-81.22,2017,26.610:-81.220
28.564:-82.402,FL053,12661,"Hernando County, Florida","Auburn, AL",-82.40244347,28.56365018,-82.75015947,28.43231301,-82.05472747,28.69498736,28.564,-82.402,28.57,-82.42,2017,28.570:-82.420
27.339:-81.252,FL055,18069,"Highlands County, Florida","Auburn, AL",-81.25235891,27.33945922,-81.56407965,27.03227646,-80.94063817,27.64664198,27.339,-81.252,27.33,-81.26,2017,27.330:-81.260
27.909:-82.353,FL057,18018,"Hillsborough County, Florida","Auburn, AL",-82.35275979,27.90944747,-82.65120687,27.64546882,-82.05431271,28.17342612,27.909,-82.353,27.89,-82.34,2017,27.890:-82.340
30.850:-85.767,FL059,17490,"Holmes County, Florida","Auburn, AL",-85.76686832,30.84998383,-86.03772885,30.7030875,-85.49600779,30.99688017,30.85,-85.767,30.85,-85.78,2017,30.850:-85.780
27.709:-80.597,FL061,16483,"Indian River County, Florida","Auburn, AL",-80.59698045,27.70920874,-80.8811414,27.55712376,-80.31281949,27.86129373,27.709,-80.597,27.69,-80.58,2017,27.690:-80.580
30.783:-85.229,FL063,18145,"Jackson County, Florida","Auburn, AL",-85.22929946,30.78255192,-85.60034826,30.56429456,-84.85825067,31.00080928,30.783,-85.229,30.77,-85.22,2017,30.770:-85.220
30.374:-83.840,FL065,16075,"Jefferson County, Florida","Auburn, AL",-83.84037344,30.37431761,-84.07659432,30.07669819,-83.60415256,30.67193704,30.374,-83.84,30.37,-83.86,2017,30.370:-83.860
30.041:-83.123,FL067,17254,"Lafayette County, Florida","Auburn, AL",-83.1229313,30.04066994,-83.3705862,29.8207113,-82.8752764,30.26062857,30.041,-83.123,30.05,-83.14,2017,30.050:-83.140
26.553:-81.968,FL071,18396,"Lee County, Florida","Auburn, AL",-81.96839471,26.55254931,-82.37482487,26.3163541,-81.56196454,26.78874452,26.553,-81.968,26.57,-81.98,2017,26.570:-81.980
30.479:-84.346,FL073,18269,"Leon County, Florida","Auburn, AL",-84.34620831,30.47949648,-84.7153581,30.27369409,-83.97705853,30.68529887,30.479,-84.346,30.49,-84.34,2017,30.490:-84.340
29.292:-82.785,FL075,18081,"Levy County, Florida","Auburn, AL",-82.78501238,29.29158071,-83.16692513,28.99178275,-82.40309963,29.59137868,29.292,-82.785,29.29,-82.78,2017,29.290:-82.780
30.289:-84.848,FL077,12672,"Liberty County, Florida","Auburn, AL",-84.84769841,30.28864102,-85.152734,29.97135722,-84.54266283,30.60592481,30.289,-84.848,30.29,-84.86,2017,30.290:-84.860
30.456:-83.497,FL079,17704,"Madison County, Florida","Auburn, AL",-83.4966515,30.45575614,-83.82202394,30.26031106,-83.17127907,30.65120122,30.456,-83.497,30.45,-83.5,2017,30.450:-83.500
27.427:-82.401,FL081,17725,"Manatee County, Florida","Auburn, AL",-82.40095426,27.42717221,-82.74763079,27.20774387,-82.05427774,27.64660055,27.427,-82.401,27.41,-82.42,2017,27.410:-82.420
27.110:-80.441,FL085,18115,"Martin County, Florida","Auburn, AL",-80.44051254,27.11013483,-80.88337734,26.95659022,-79.99764774,27.26367944,27.11,-80.441,27.09,-80.46,2017,27.090:-80.460
30.552:-81.736,FL089,10820,"Nassau County, Florida","Raleigh, NC",-81.73592837,30.55175553,-82.05038237,30.27339047,-81.42147437,30.83012059,30.552,-81.736,30.57,-81.74,2017,30.570:-81.740
30.688:-86.594,FL091,18203,"Okaloosa County, Florida","Auburn, AL",-86.59426788,30.68783974,-86.80001793,30.37861411,-86.38851784,30.99706537,30.688,-86.594,30.69,-86.58,2017,30.690:-86.580
27.301:-80.945,FL093,18103,"Okeechobee County, Florida","Auburn, AL",-80.94549968,27.30112769,-81.21369671,26.95883739,-80.67730265,27.64341798,27.301,-80.945,27.29,-80.94,2017,27.290:-80.940
28.566:-81.261,FL095,12680,"Orange County, Florida","Auburn, AL",-81.26089357,28.56647256,-81.65852333,28.34690661,-80.86326382,28.78603851,28.566,-81.261,28.57,-81.26,2017,28.570:-81.260
27.995:-81.259,FL097,18400,"Osceola County, Florida","Auburn, AL",-81.25922397,27.99512919,-81.65713879,27.64170388,-80.86130916,28.34855451,27.995,-81.259,28.01,-81.26,2017,28.010:-81.260
28.325:-82.465,FL101,12681,"Pasco County, Florida","Auburn, AL",-82.46495203,28.32506243,-82.87500343,28.17125236,-82.05490064,28.47887249,28.325,-82.465,28.33,-82.46,2017,28.330:-82.460
27.892:-82.708,FL103,17487,"Pinellas County, Florida","Auburn, AL",-82.70808019,27.89196315,-82.87500242,27.61045777,-82.54115796,28.17346853,27.892,-82.708,27.89,-82.7,2017,27.890:-82.700
28.003:-81.619,FL105,18146,"Polk County, Florida","Auburn, AL",-81.61925835,28.00255488,-82.10568744,27.64317104,-81.13282925,28.36193872,28.003,-81.619,28.01,-81.62,2017,28.010:-81.620
29.582:-81.745,FL107,12684,"Putnam County Area, Florida","Auburn, AL",-81.74489286,29.58207203,-82.05593768,29.32458383,-81.43384803,29.83956023,29.582,-81.745,29.57,-81.74,2017,29.570:-81.740
29.938:-81.442,FL109,17843,"St. Johns County, Florida","Auburn, AL",-81.44212887,29.93774093,-81.68213638,29.62250224,-81.20212136,30.25297963,29.938,-81.442,29.93,-81.46,2017,29.930:-81.460
27.382:-80.371,FL111,18114,"St. Lucie County, Florida","Auburn, AL",-80.37114926,27.38219816,-80.67969117,27.20572359,-80.06260735,27.55867273,27.382,-80.371,27.37,-80.38,2017,27.370:-80.380
30.667:-87.050,FL113,17064,"Santa Rosa County, Florida","Auburn, AL",-87.04975651,30.6667467,-87.31367272,30.33383401,-86.7858403,30.99965939,30.667,-87.05,30.65,-87.06,2017,30.650:-87.060
27.168:-82.359,FL115,18304,"Sarasota County, Florida","Auburn, AL",-82.35867366,27.16755283,-82.66053263,26.94538558,-82.05681469,27.38972008,27.168,-82.359,27.17,-82.34,2017,27.170:-82.340
28.745:-81.223,FL117,18364,"Seminole County, Florida","Auburn, AL",-81.2233625,28.74472729,-81.45973921,28.61050297,-80.98698579,28.8789516,28.745,-81.223,28.73,-81.22,2017,28.730:-81.220
28.633:-82.133,FL119,12689,"Sumter County, Florida","Auburn, AL",-82.13259682,28.63293151,-82.31175797,28.30543746,-81.95343567,28.96042555,28.633,-82.133,28.65,-82.14,2017,28.650:-82.140
30.162:-83.006,FL121,12887,"Suwannee County, Florida","Auburn, AL",-83.00596415,30.16239566,-83.25314179,29.88213475,-82.75878651,30.44265658,30.162,-83.006,30.17,-83.02,2017,30.170:-83.020
29.982:-83.657,FL123,18148,"Taylor County, Florida","Auburn, AL",-83.65717388,29.981737,-83.99541858,29.65911653,-83.31892917,30.30435747,29.982,-83.657,29.97,-83.66,2017,29.970:-83.660
30.031:-82.357,FL125,18086,"Union County, Florida","Raleigh, NC",-82.35711644,30.03141955,-82.57610153,29.91994721,-82.13813135,30.14289188,30.031,-82.357,30.05,-82.34,2017,30.050:-82.340
29.020:-81.191,FL127,18673,"Volusia County, Florida","Auburn, AL",-81.19149074,29.02048386,-81.68066666,28.61315585,-80.70231481,29.42781187,29.02,-81.191,29.01,-81.18,2017,29.010:-81.180
30.136:-84.407,FL129,17928,"Wakulla County, Florida","Auburn, AL",-84.40676901,30.13626,-84.73794046,29.96905926,-84.07559755,30.30346075,30.136,-84.407,30.13,-84.42,2017,30.130:-84.420
30.632:-86.121,FL131,12694,"Walton County, Florida","Auburn, AL",-86.1207823,30.6315926,-86.39732502,30.26867747,-85.84423959,30.99450773,30.632,-86.121,30.65,-86.14,2017,30.650:-86.140
30.610:-85.713,FL133,15767,"Washington County, Florida","Auburn, AL",-85.71271885,30.6099621,-85.99336509,30.38933801,-85.43207261,30.83058619,30.61,-85.713,30.61,-85.7,2017,30.610:-85.700
26.146:-80.258,FL606,17808,"Broward County, Florida, East Part","Auburn, AL",-80.25811134,26.14575893,-80.45014727,25.95681409,-80.06607542,26.33470377,26.146,-80.258,26.13,-80.26,2017,26.130:-80.260
28.681:-81.653,FL607,18621,"Lake County Area, Florida","Auburn, AL",-81.6531185,28.68149753,-81.9565958,28.34553114,-81.34964121,29.01746393,28.681,-81.653,28.69,-81.66,2017,28.690:-81.660
29.238:-82.186,FL608,12698,"Marion County Area, Florida","Auburn, AL",-82.18559972,29.23785129,-82.53594748,28.95956439,-81.83525197,29.51613819,29.238,-82.186,29.25,-82.18,2017,29.250:-82.180
29.241:-81.689,FL609,15852,"Ocala National Forest Area, Florida","Auburn, AL",-81.68869568,29.24086495,-81.9951884,28.96016977,-81.38220296,29.52156013,29.241,-81.689,29.25,-81.7,2017,29.250:-81.700
26.646:-80.453,FL611,18021,"Palm Beach County Area, Florida","Auburn, AL",-80.45279387,26.64581623,-80.88620824,26.32072074,-80.0193795,26.97091171,26.646,-80.453,26.65,-80.46,2017,26.650:-80.460
26.222:-80.551,FL615,32826,"Water Conservation Area, Florida","Auburn, AL",-80.55068823,26.22151949,-80.87968676,25.76058201,-80.2216897,26.68245697,26.222,-80.551,26.21,-80.54,2017,26.210:-80.540
26.296:-80.856,FL616,12867,"Big Cypress Reservation, Broward County, Florida","Auburn, AL",-80.85589335,26.29624883,-80.8813081,26.25941077,-80.83047861,26.33308689,26.296,-80.856,26.29,-80.86,2017,26.290:-80.860
26.177:-80.854,FL618,19855,"Miccosukee Indian Alligator Alley Reservation, Broward County, Florida","Auburn, AL",-80.85363488,26.17672688,-80.87982775,26.0932011,-80.827442,26.26025265,26.177,-80.854,26.17,-80.86,2017,26.170:-80.860
26.172:-81.559,FL621,18068,"Collier County Area, Florida","Auburn, AL",-81.5592166,26.17197131,-81.84957404,25.82685464,-81.26885917,26.51708798,26.172,-81.559,26.17,-81.54,2017,26.170:-81.540
25.605:-80.392,FL686,15729,"Miami-Dade County Area, Florida","Auburn, AL",-80.39226315,25.60525006,-80.67395806,25.23576132,-80.11056825,25.9747388,25.605,-80.392,25.61,-80.38,2017,25.610:-80.380
24.947:-81.563,FL687,16748,"Monroe County, Keys Area, Florida","Auburn, AL",-81.56309497,24.94679762,-82.87530776,24.54008859,-80.25088218,25.35350664,24.947,-81.563,24.93,-81.58,2017,24.930:-81.580
25.551:-80.830,FL999,12703,"Department of Interior Lands, Florida","Auburn, AL",-80.82995577,25.55118712,-81.51888552,24.84284844,-80.14102601,26.2595258,25.551,-80.83,25.57,-80.82,2017,25.570:-80.820
34.244:-84.846,GA015,16592,"Bartow County, Georgia","Morgantown, WV",-84.84580254,34.24411632,-85.0471002,34.07525288,-84.64450488,34.41297976,34.244,-84.846,34.25,-84.86,2017,34.250:-84.860
32.807:-83.691,GA021,10902,"Bibb County, Georgia","Raleigh, NC",-83.6911301,32.80678543,-83.89279717,32.66069066,-83.48946303,32.9528802,32.807,-83.691,32.81,-83.7,2017,32.810:-83.700
32.403:-81.732,GA031,12704,"Bulloch County, Georgia","Raleigh, NC",-81.73167135,32.40305475,-82.03031599,32.15268991,-81.43302671,32.65341958,32.403,-81.732,32.41,-81.74,2017,32.410:-81.740
33.050:-81.929,GA033,12705,"Burke County, Georgia","Auburn, AL",-81.92897674,33.05042316,-82.31616933,32.80378509,-81.54178416,33.29706124,33.05,-81.929,33.05,-81.94,2017,33.050:-81.940
33.315:-83.966,GA035,11131,"Butts County, Georgia","Raleigh, NC",-83.96561357,33.31531671,-84.12372323,33.18014214,-83.80750392,33.45049128,33.315,-83.966,33.33,-83.98,2017,33.330:-83.980
