,areasymbol,lkey,areaname,mlraoffice,longitude,latitude,mbrminx,mbrminy,mbrmaxx,mbrmaxy,lat-rounded,lon-rounded,SoilLat,SoilLon,SolarLat,SolarLon,Year,SoilRegionKey,SolarRegionKey
530,GA251,19036,"Screven County, Georgia","Auburn, AL",-81.62891388773805,32.76751660409565,-81.8688913825934,32.489228790335105,-81.3889363928827,33.045804417856196,32.768,-81.629,,,,,,,
531,GA255,10919,"Spalding County, Georgia","Raleigh, NC",-84.29907304175586,33.26565617776025,-84.5092132941233,33.1785494090733,-84.08893278938841,33.3527629464472,33.266,-84.299,,,,,,,
532,GA259,19472,"Stewart County, Georgia","Auburn, AL",-84.84970455843809,32.07652555323715,-85.068301500732,31.920305510265496,-84.6311076161442,32.2327455962088,32.077,-84.85,32.077,-84.85,32.09,-84.86,2017.0,32.077:-84.850,-84.850:32.090
533,GA277,12711,"Tift County, Georgia","Auburn, AL",-83.5026995956751,31.4620935081042,-83.6667161467405,31.3262327955999,-83.3386830446097,31.5979542206085,31.462,-83.503,,,,,,,
534,GA283,12712,"Treutlen County, Georgia","Auburn, AL",-82.56535342194596,32.403069806923355,-82.7487874956693,32.2935308740441,-82.3819193482226,32.5126087398026,32.403,-82.565,32.403,-82.565,32.41,-82.58,2017.0,32.403:-82.565,-82.565:32.410
535,GA289,12713,"Twiggs County, Georgia","Auburn, AL",-83.4189623089892,32.67531356548045,-83.6115801914528,32.452361409769004,-83.2263444265256,32.8982657211919,32.675,-83.419,32.675,-83.419,32.69,-83.42,2017.0,32.675:-83.419,-83.419:32.690
536,GA297,10920,"Walton County, Georgia","Raleigh, NC",-83.74399475430445,33.763374498252645,-83.9822006394865,33.5968195841134,-83.50578886912241,33.9299294123919,33.763,-83.744,,,,,,,
537,GA299,10921,"Ware County, Georgia","Raleigh, NC",-82.416522902209,31.01889793587225,-82.7013441838502,30.568381831701107,-82.1317016205678,31.469414040043397,31.019,-82.417,,,,,,,
538,GA305,10922,"Wayne County, Georgia","Raleigh, NC",-81.88009986986381,31.578295770046054,-82.14790638271221,31.3272495721701,-81.6122933570154,31.829341967922,31.578,-81.88,,,,,,,
539,GA307,12733,"Webster County, Georgia","Raleigh, NC",-84.54350512365436,32.076159420874305,-84.6557428643758,31.919202626536002,-84.43126738293292,32.233116215212604,32.076,-84.544,32.076,-84.544,32.09,-84.54,2017.0,32.076:-84.544,-84.544:32.090
540,GA321,12714,"Worth County,  Georgia","Auburn, AL",-83.841143034447,31.584118058054,-84.0329291797695,31.3184499006366,-83.6493568891245,31.849786215471397,31.584,-83.841,,,,,,,
541,GA601,10923,"Appling and Jeff Davis Counties, Georgia","Raleigh, NC",-82.44229593108871,31.72043896238645,-82.8368699049931,31.469287488179802,-82.0477219571843,31.971590436593104,31.72,-82.442,,,,,,,
542,GA602,10924,"Atkinson, Bacon, and Coffee Counties, Georgia","Raleigh, NC",-82.68916981125795,31.499699788382248,-83.1516684695381,31.183055117576604,-82.2266711529778,31.8163444591879,31.5,-82.689,31.5,-82.689,31.49,-82.7,2017.0,31.500:-82.689,-82.689:31.490
543,GA603,12715,"Baker and Mitchell Counties, Georgia","Auburn, AL",-84.31959313071039,31.262983917736648,-84.641293939465,31.077158252070895,-83.99789232195579,31.4488095834024,31.263,-84.32,31.263,-84.32,31.25,-84.3,2017.0,31.263:-84.320,-84.320:31.250
544,GA604,10925,"Baldwin, Jones, and Putnam Counties, Georgia","Raleigh, NC",-83.43064528407581,33.16229549251515,-83.8169238364252,32.8413170389915,-83.04436673172641,33.4832739460388,33.162,-83.431,33.162,-83.431,33.17,-83.42,2017.0,33.162:-83.431,-83.431:33.170
545,GA605,10926,"Banks and Stephens Counties, Georgia","Raleigh, NC",-83.38653724664564,34.4422448888763,-83.66967710922509,34.1975452279256,-83.1033973840662,34.686944549827,34.442,-83.387,34.442,-83.387,34.45,-83.38,2017.0,34.442:-83.387,-83.387:34.450
546,GA606,10927,"Barrow, Hall, and Jackson Counties, Georgia","Raleigh, NC",-83.70985953634623,34.20422240799685,-84.06275278863609,33.8945949877797,-83.35696628405641,34.513849828214,34.204,-83.71,34.204,-83.71,34.21,-83.7,2017.0,34.204:-83.710,-83.710:34.210
547,GA608,12716,"Ben Hill and Irwin Counties, Georgia","Auburn, AL",-83.24838073972607,31.6611956274936,-83.50111664607941,31.4718442745713,-82.99564483337271,31.850546980415892,31.661,-83.248,,,,,,,
548,GA609,10928,"Berrien and Lanier Counties, Georgia","Raleigh, NC",-83.20430289060195,31.163890631338855,-83.4389338200092,30.8516637313557,-82.9696719611947,31.476117531321997,31.164,-83.204,31.164,-83.204,31.17,-83.22,2017.0,31.164:-83.204,-83.204:31.170
549,GA610,12717,"Bleckley, Dodge, and Telfair Counties, Georgia","Auburn, AL",-83.07186948436009,32.17941146723335,-83.4981676242417,31.7744471635183,-82.6455713444785,32.5843757709484,32.179,-83.072,32.179,-83.072,32.17,-83.06,2017.0,32.179:-83.072,-83.072:32.170
550,GA611,20648,"Brantley and Charlton Counties, Georgia","Raleigh, NC",-82.07639887259548,30.864806751567997,-82.4210999976332,30.3557875399604,-81.73169774755779,31.3738259631756,30.865,-82.076,,,,,,,
551,GA612,12718,"Brooks and Thomas Counties, Georgia","Auburn, AL",-83.71412971446054,30.8566513434752,-84.11930770928491,30.6344097026013,-83.3089517196362,31.078892984349107,30.857,-83.714,30.857,-83.714,30.85,-83.7,2017.0,30.857:-83.714,-83.714:30.850
552,GA613,10930,"Bryan and Chatham Counties, Georgia","Raleigh, NC",-81.3090730660152,31.976264140032896,-81.78172071002591,31.711316216020798,-80.8364254220045,32.241212064045,31.976,-81.309,31.976,-81.309,31.97,-81.3,2017.0,31.976:-81.309,-81.309:31.970
553,GA615,12719,"Calhoun and Early Counties, Georgia","Auburn, AL",-84.76360145973015,31.35813688515775,-85.11475395123671,31.072592935088892,-84.41244896822359,31.643680835226608,31.358,-84.764,31.358,-84.764,31.37,-84.78,2017.0,31.358:-84.764,-84.764:31.370
554,GA616,10931,"Camden and Glynn Counties, Georgia","Raleigh, NC",-81.60011661425371,31.0807825751071,-81.9369936325409,30.708664607369197,-81.2632395959665,31.452900542845,31.081,-81.6,31.081,-81.6,31.09,-81.58,2017.0,31.081:-81.600,-81.600:31.090
555,GA617,12720,"Candler, Evans, and Tattnall Counties, Georgia","Auburn, AL",-81.98652420755134,32.17125599031395,-82.2544161355373,31.782525004465104,-81.71863227956541,32.559986976162804,32.171,-81.987,,,,,,,
556,GA618,10932,"Carroll and Haralson Counties, Georgia","Raleigh, NC",-85.09796334838184,33.66594242518905,-85.3866305863065,33.4255721785615,-84.8092961104572,33.9063126718166,33.666,-85.098,33.666,-85.098,33.65,-85.1,2017.0,33.666:-85.098,-85.098:33.650
557,GA619,14770,"Dade and Walker Counties, Georgia","Morgantown, WV",-85.32815820571591,34.783525341230195,-85.605545242081,34.5820811625486,-85.0507711693508,34.9849695199118,34.784,-85.328,,,,,,,
558,GA620,10933,"Chattahoochee and Marion Counties, Georgia","Raleigh, NC",-84.6950396080877,32.3479415372855,-85.0079554386018,32.1339450353873,-84.3821237775736,32.5619380391837,32.348,-84.695,32.348,-84.695,32.33,-84.7,2017.0,32.348:-84.695,-84.695:32.330
559,GA621,14771,"Chattooga, Floyd, and Polk Counties, Georgia","Morgantown, WV",-85.22440728086926,34.2444627077664,-85.527121255789,33.8993434520331,-84.9216933059495,34.5895819634997,34.244,-85.224,,,,,,,
560,GA622,14772,"Cherokee, Gilmer, and Pickens Counties, Georgia","Morgantown, WV",-84.4262902310332,34.46464485364355,-84.659180387564,34.07354143771661,-84.1934000745024,34.8557482695705,34.465,-84.426,34.465,-84.426,34.45,-84.42,2017.0,34.465:-84.426,-84.426:34.450
561,GA623,10934,"Clarke and Oconee Counties, Georgia","Raleigh, NC",-83.44426751317532,33.87079014430935,-83.64703806022959,33.698441815998805,-83.24149696612109,34.0431384726199,33.871,-83.444,33.871,-83.444,33.89,-83.46,2017.0,33.871:-83.444,-83.444:33.890
562,GA625,10935,"Clayton, Fayette, and Henry Counties, Georgia","Raleigh, NC",-84.27499786973056,33.4528377833588,-84.6273685081938,33.256501957680996,-83.9226272312673,33.6491736090366,33.453,-84.275,33.453,-84.275,33.45,-84.26,2017.0,33.453:-84.275,-84.275:33.450
563,GA626,35727,"Clinch and Echols Counties, Georgia","Raleigh, NC",-82.77776275484705,30.8849291652488,-83.1368898007715,30.5817568058186,-82.4186357089226,31.188101524679,30.885,-82.778,,,,,,,
564,GA627,12721,"Colquitt and Cook Counties, Georgia","Auburn, AL",-83.646706510625,31.188218344947103,-84.0138983716662,31.0258770895989,-83.2795146495838,31.350559600295306,31.188,-83.647,,,,,,,
565,GA628,10937,"Columbia, McDuffie, and Warren Counties, Georgia","Raleigh, NC",-82.4476319490102,33.47698871653905,-82.8665266754921,33.253380760261805,-82.02873722252829,33.7005966728163,33.477,-82.448,33.477,-82.448,33.49,-82.46,2017.0,33.477:-82.448,-82.448:33.490
566,GA629,10938,"Coweta, Heard, and Troup Counties, Georgia","Raleigh, NC",-84.8954560573632,33.190161510193555,-85.2938512438569,32.8685461163837,-84.4970608708695,33.5117769040034,33.19,-84.895,33.19,-84.895,33.17,-84.9,2017.0,33.190:-84.895,-84.895:33.170
567,GA630,10939,"Crawford and Taylor Counties, Georgia","Raleigh, NC",-84.08216520693284,32.614589827743394,-84.4534144094127,32.3719710416878,-83.710916004453,32.857208613799,32.615,-84.082,,,,,,,
568,GA631,12722,"Crisp and Turner Counties, Georgia","Auburn, AL",-83.70653910488195,31.798010603793898,-83.9609718706199,31.565449692378998,-83.452106339144,32.030571515208806,31.798,-83.707,,,,,,,
569,GA632,10940,"Dawson, Lumpkin, and White Counties, Georgia","Raleigh, NC",-83.98111228978509,34.567688397867954,-84.3465540930655,34.334017883783496,-83.61567048650471,34.8013589119524,34.568,-83.981,,,,,,,
570,GA634,12724,"Dooly and Macon Counties, Georgia","Auburn, AL",-83.9312014470469,32.274912779820646,-84.2560076013755,32.0279000425978,-83.60639529271829,32.5219255170435,32.275,-83.931,32.275,-83.931,32.29,-83.94,2017.0,32.275:-83.931,-83.931:32.290
571,GA636,10942,"Elbert, Franklin, and Madison Counties, Georgia","Raleigh, NC",-82.9835061791667,34.2461806675738,-83.40243896650159,33.9557306370117,-82.5645733918318,34.5366306981359,34.246,-82.984,34.246,-82.984,34.25,-82.98,2017.0,34.246:-82.984,-82.984:34.250
572,GA637,14773,"Fannin and Union Counties, Georgia","Morgantown, WV",-84.20169001470644,34.79572901593235,-84.6230802324266,34.6029539939373,-83.7802997969863,34.9885040379274,34.796,-84.202,,,,,,,
573,GA638,12725,"Glascock and Jefferson Counties, Georgia","Auburn, AL",-82.49420901550671,33.0443120731463,-82.7558382300185,32.761375992306,-82.2325798009949,33.3272481539866,33.044,-82.494,,,,,,,
574,GA639,11170,"Hancock and Taliaferro Counties, Georgia","Raleigh, NC",-82.977535495034,33.39129084062785,-83.2750221182154,33.0493029738329,-82.68004887185259,33.7332787074228,33.391,-82.978,33.391,-82.978,33.41,-82.98,2017.0,33.391:-82.978,-82.978:33.410
575,GA640,12726,"Houston and Peach Counties, Georgia","Auburn, AL",-83.75030408005941,32.48802365458005,-84.01806759290741,32.282928232932,-83.4825405672114,32.6931190762281,32.488,-83.75,32.488,-83.75,32.49,-83.74,2017.0,32.488:-83.750,-83.750:32.490
576,GA641,12727,"Johnson and Laurens Counties, Georgia","Auburn, AL",-82.83039508890909,32.484918355138696,-83.2263444265256,32.1475299713723,-82.43444575129259,32.8223067389051,32.485,-82.83,32.485,-82.83,32.49,-82.82,2017.0,32.485:-82.830,-82.830:32.490
577,GA642,10944,"Lamar, Pike, and Upson Counties, Georgia","Raleigh, NC",-84.28956971275817,32.946699105809,-84.5380364783012,32.6849182036618,-84.0411029472151,33.2084800079562,32.947,-84.29,,,,,,,
578,GA643,12728,"Lee and Terrell Counties, Georgia","Auburn, AL",-84.26280412994466,31.793740170463156,-84.60310012926641,31.6210820541137,-83.9225081306229,31.966398286812602,31.794,-84.263,,,,,,,
579,GA644,10945,"Liberty and Long Counties, Georgia","Raleigh, NC",-81.55433022495211,31.81558727225915,-81.9817837191888,31.538620278713,-81.12687673071541,32.092554265805305,31.816,-81.554,31.816,-81.554,31.81,-81.54,2017.0,31.816:-81.554,-81.554:31.810
580,GA645,10946,"Lincoln and Wilkes Counties, Georgia","Raleigh, NC",-82.60288078688184,33.7935247526201,-82.9873240389398,33.596086872958395,-82.2184375348239,33.9909626322818,33.794,-82.603,,,,,,,
581,GA646,12729,"Miller and Seminole Counties, Georgia","Auburn, AL",-84.78272267427056,30.985269744700645,-85.0286129259466,30.71106860941489,-84.5368324225945,31.259470879986402,30.985,-84.783,,,,,,,
582,GA647,12730,"Montgomery, Toombs, and Wheeler Counties, Georgia","Auburn, AL",-82.55827078508905,32.1318919548001,-82.9346190396964,31.9098595540046,-82.1819225304817,32.3539243555956,32.132,-82.558,,,,,,,
583,GA648,14774,"Murray and Whitfield Counties, Georgia","Morgantown, WV",-84.8767704337733,34.785735256160805,-85.1686269767806,34.5832283365648,-84.584913890766,34.9882421757568,34.786,-84.877,,,,,,,
584,GA649,10947,"Newton and Rockdale Counties, Georgia","Raleigh, NC",-83.929418425324,33.576710714114945,-84.1841884771909,33.3672472334201,-83.6746483734571,33.786174194809796,33.577,-83.929,33.577,-83.929,33.57,-83.94,2017.0,33.577:-83.929,-83.929:33.570
585,GA650,12731,"Pulaski and Wilcox Counties, Georgia","Auburn, AL",-83.39638503352231,32.123902624633196,-83.615958376504,31.845418092164998,-83.17681169054059,32.402387157101394,32.124,-83.396,32.124,-83.396,32.13,-83.38,2017.0,32.124:-83.396,-83.396:32.130
586,GA651,14775,"Rabun and Towns Counties, Georgia","Morgantown, WV",-83.52221351296376,34.858241807583354,-83.9460606050102,34.7157793339685,-83.0983664209173,35.0007042811982,34.858,-83.522,,,,,,,
587,GA652,12732,"Schley and Sumter Counties, Georgia","Auburn, AL",-84.18156678777281,32.15043040146525,-84.44380838299071,31.8727858163542,-83.91932519255491,32.4280749865763,32.15,-84.182,32.15,-84.182,32.13,-84.18,2017.0,32.150:-84.182,-84.182:32.130
588,GA654,12734,"Washington and Wilkinson Counties, Georgia","Auburn, AL",-82.95897270245335,32.911382578032146,-83.4070672243375,32.5843757709483,-82.51087818056921,33.238389385116,32.911,-82.959,32.911,-82.959,32.93,-82.94,2017.0,32.911:-82.959,-82.959:32.930
589,GA655,16388,"Harris and Talbot Counties, Georgia","Raleigh, NC",-84.73535911071986,32.7009883148925,-85.1848210582802,32.5184404677249,-84.2858971631595,32.8835361620601,32.701,-84.735,32.701,-84.735,32.69,-84.74,2017.0,32.701:-84.735,-84.735:32.690
590,GA658,18901,"Clay and Quitman Counties, Georgia","Auburn, AL",-84.9706845930239,31.738809723510894,-85.1421706846873,31.485770752611398,-84.79919850136051,31.9918486944104,31.739,-84.971,31.739,-84.971,31.73,-84.98,2017.0,31.739:-84.971,-84.971:31.730
591,GU640,14211,Territory of Guam,"Davis, CA",144.7875118397605,13.444219538179249,144.618068597177,13.2340185464834,144.956955082344,13.6544205298751,13.444,144.788,,,,,,,
592,HI701,20281,"Hawaii Volcanoes National Park, Hawaii","Davis, CA",-155.40838790083,19.3029700811002,-155.80073189535,19.0582488501372,-155.01604390631002,19.547691312063197,19.303,-155.408,19.303,-155.408,19.29,-155.42,2017.0,19.303:-155.408,-155.408:19.290
593,HI801,20280,"Island of Hawaii Area, Hawaii","Davis, CA",-155.43425520060552,19.5896673867983,-156.061801522789,18.9108105000011,-154.806708878422,20.2685242735955,19.59,-155.434,19.59,-155.434,19.57,-155.42,2017.0,19.590:-155.434,-155.434:19.570
594,HI950,14193,"Island of Molokai, Hawaii","Davis, CA",-157.010294167768,21.1351929687928,-157.310934435548,21.0463010389942,-156.709653899988,21.2240848985914,21.135,-157.01,21.135,-157.01,21.13,-157.02,2017.0,21.135:-157.010,-157.010:21.130
595,HI960,14194,"Island of Kauai, Hawaii","Davis, CA",-159.540305799359,22.051717221943303,-159.788230429125,21.8682945280067,-159.292381169593,22.2351399158799,22.052,-159.54,22.052,-159.54,22.05,-159.54,2017.0,22.052:-159.540,-159.540:22.050
596,HI970,14195,"Island of Lanai, Hawaii","Davis, CA",-156.9337601015785,20.83069434946525,-157.06226784006,20.731934239578106,-156.805252363097,20.9294544593524,20.831,-156.934,20.831,-156.934,20.85,-156.94,2017.0,20.831:-156.934,-156.934:20.850
597,HI980,14196,"Island of Maui, Hawaii","Davis, CA",-156.33827271861048,20.802836751958306,-156.697413306808,20.574279683283105,-155.979132130413,21.0313938206335,20.803,-156.338,20.803,-156.338,20.81,-156.34,2017.0,20.803:-156.338,-156.338:20.810
598,HI990,14197,"Island of Oahu, Hawaii","Davis, CA",-157.964696491286,21.4836923119559,-158.28075451261998,21.2548511831366,-157.648638469952,21.7125334407752,21.484,-157.965,21.484,-157.965,21.49,-157.98,2017.0,21.484:-157.965,-157.965:21.490
599,HI995,14202,"Island of Kahoolawe, Hawaii","Davis, CA",-156.6161308111565,20.55254440660905,-156.700610842484,20.5009469198305,-156.531650779829,20.604141893387602,20.553,-156.616,20.553,-156.616,20.57,-156.62,2017.0,20.553:-156.616,-156.616:20.570
600,IA001,13634,"Adair County, Iowa","Indianapolis, IN",-94.47103313144069,41.33062008205325,-94.700722838867,41.1570864151635,-94.24134342401442,41.504153748943,41.331,-94.471,41.331,-94.471,41.33,-94.46,2017.0,41.331:-94.471,-94.471:41.330
601,IA003,15454,"Adams County, Iowa","Indianapolis, IN",-94.69950908261616,41.0289584895522,-94.9285386230155,40.8993657842185,-94.4704795422168,41.158551194885895,41.029,-94.7,,,,,,,
602,IA005,13636,"Allamakee County, Iowa","St. Paul, MN",-91.33440659352492,43.2905409230978,-91.6110130253767,43.080276821819,-91.05780016167307,43.50080502437661,43.291,-91.334,,,,,,,
603,IA007,13637,"Appanoose County, Iowa","Indianapolis, IN",-92.86781626063154,40.74145498214405,-93.09774544902348,40.584007085074894,-92.6378870722396,40.8989028792132,40.741,-92.868,40.741,-92.868,40.73,-92.86,2017.0,40.741:-92.868,-92.868:40.730
604,IA009,13638,"Audubon County, Iowa","Indianapolis, IN",-94.89701997192341,41.6837832411277,-95.0934042711391,41.5041537489431,-94.7006356727077,41.863412733312295,41.684,-94.897,41.684,-94.897,41.69,-94.9,2017.0,41.684:-94.897,-94.897:41.690
605,IA011,13639,"Benton County, Iowa","Indianapolis, IN",-92.06519686263815,42.0803290910885,-92.2992806923407,41.8616039482157,-91.8311130329356,42.29905423396129,42.08,-92.065,42.08,-92.065,42.09,-92.06,2017.0,42.080:-92.065,-92.065:42.090
606,IA013,13640,"Black Hawk County, Iowa","Indianapolis, IN",-92.30940858858484,42.4696834607894,-92.55469401114608,42.297019903922894,-92.06412316602359,42.642347017655894,42.47,-92.309,42.47,-92.309,42.45,-92.3,2017.0,42.470:-92.309,-92.309:42.450
607,IA015,32529,"Boone County, Iowa","St. Paul, MN",-93.93148194333546,42.036506602950205,-94.16489951745301,41.863031929169104,-93.69806436921793,42.2099812767313,42.037,-93.931,42.037,-93.931,42.05,-93.94,2017.0,42.037:-93.931,-93.931:42.050
608,IA017,18173,"Bremer County, Iowa","Indianapolis, IN",-92.31798783779621,42.7746002439911,-92.55448750487119,42.6420578609184,-92.0814881707212,42.9071426270638,42.775,-92.318,42.775,-92.318,42.77,-92.3,2017.0,42.775:-92.318,-92.318:42.770
609,IA019,13644,"Buchanan County, Iowa","Indianapolis, IN",-91.83960332937636,42.47014351105645,-92.0822066326227,42.296287206978995,-91.59700002613,42.6439998151339,42.47,-91.84,42.47,-91.84,42.45,-91.86,2017.0,42.470:-91.840,-91.840:42.450
