lkey|station_id|solar_region_key|areaname|weather_station
19546|722293-99999|-93.272:29.810|"Cameron Parish, Louisiana"|CAMERON
19534|722357-99999|-91.779:31.610|"Catahoula Parish, Louisiana"|NATCHEZ/HARDY(AWOS)
15019|720739-268|-92.982:32.810|"Claiborne Parish, Louisiana"|MINDEN AIRPORT
19551|722357-99999|-91.623:31.370|"Concordia Parish, Louisiana"|NATCHEZ/HARDY(AWOS)
19561|722480-13957|-93.698:32.090|"De Soto Parish, Louisiana"|SHREVEPORT REGIONAL AIR
15023|722320-13970|-91.080:30.530|"East Baton Rouge Parish, Louisiana"|BATON ROUGE METRO RYAN
15024|722488-99999|-91.230:32.770|"East Carroll Parish, Louisiana"|VICKSBURG\TALLULAH
18906|722320-13970|-91.074:30.810|"East Feliciana Parish, Louisiana"|BATON ROUGE METRO RYAN
17488|720346-53991|-92.403:30.730|"Evangeline Parish, Louisiana"|ALLEN PARISH AIRPORT
19428|722486-13942|-91.692:32.130|"Franklin Parish, Louisiana"|MONROE REGIONAL AIRPORT
18481|747540-93915|-92.586:31.610|"Grant Parish, Louisiana"|ALEXANDRIA INTL AIRPORT
17073|722403-99999|-91.633:29.730|"Iberia Parish, Louisiana"|SALT POINT
16881|747994-99999|-91.360:30.250|"Iberville Parish, Louisiana"|BUTTE LA ROSE
19565|722251-53958|-92.567:32.330|"Jackson Parish, Louisiana"|RUSTON REGIONAL AIRPORT
18067|999999-12958|-90.091:29.650|"Jefferson Parish, Louisiana"|NEW ORLEANS ALVIN CALLE
18088|725257-99999|-92.857:30.250|"Jefferson Davis Parish, Louisiana"|JENNINGS
16884|722405-13976|-92.095:30.210|"Lafayette Parish, Louisiana"|LAFAYETTE REGIONAL AIRP
16882|722406-12927|-90.503:29.450|"Lafourche Parish, Louisiana"|HOUMA-TERREBONNE AIRPOR
18843|722487-13935|-92.195:31.610|"LaSalle Parish, Louisiana"|ESLER REGIONAL AIRPORT
15032|722251-53958|-92.648:32.610|"Lincoln Parish, Louisiana"|RUSTON REGIONAL AIRPORT
15033|722312-99999|-90.697:30.410|"Livingston Parish, Louisiana"|HAMMOND
16883|722488-99999|-91.217:32.330|"Madison Parish, Louisiana"|VICKSBURG\TALLULAH
15035|722253-53992|-91.760:32.770|"Morehouse Parish, Louisiana"|MOREHOUSE MEMORIAL AIRP
19803|722319-53943|-93.079:31.730|"Natchitoches Parish, Louisiana"|NATCHITOCHES REGIONAL A
15037|722315-99999|-89.883:30.050|"Orleans Parish, Louisiana"|LAKEFRONT
19566|999999-13942|-92.159:32.490|"Ouachita Parish, Louisiana"|MONROE SELMAN FIELD
18821|720021-99999|-89.478:29.370|"Plaquemines Parish, Louisiana"|BOOTHVILLE HELIPORT
19147|720967-99999|-91.566:30.770|"Pointe Coupee Parish, Louisiana"|FALSE RIVER RGNL
15039|747550-99999|-92.527:31.210|"Rapides Parish, Louisiana"|CLAIBORNE RANGE  LA. (A
19524|722319-53943|-93.368:32.050|"Red River Parish, Louisiana"|NATCHITOCHES REGIONAL A
19461|999999-13942|-91.733:32.410|"Richland Parish, Louisiana"|MONROE SELMAN FIELD
19802|722820-3949|-93.559:31.490|"Sabine Parish, Louisiana"|PEASON RIDGE
13190|998218-99999|-89.385:29.930|"St. Bernard Parish, Louisiana"|SHELL BEACH
13191|722310-12916|-90.358:29.970|"St. Charles Parish, Louisiana"|LOUIS ARMSTRONG NEW ORL
19531|722312-3908|-90.739:30.810|"St. Helena Parish, Louisiana"|HAMMOND MUNICIPAL AIRPO
15273|721046-99999|-90.803:30.010|"St. James Parish, Louisiana"|LOUISIANA RGNL ARPT / G
15250|997365-99999|-90.483:30.090|"St. John the Baptist Parish, Louisiana"|BAYOU LABRANCH
17056|720468-466|-92.086:30.570|"St. Landry Parish, Louisiana"|ST LANDRY PARISH AIRPOR
17072|747994-99999|-91.539:30.090|"St. Martin Parish, Louisiana"|BUTTE LA ROSE
13192|722403-12968|-91.509:29.610|"St. Mary Parish, Louisiana"|SALT POINT
12742|722366-99999|-89.882:30.410|"St. Tammany Parish, Louisiana"|SLIDELL WSFO
18532|722312-3908|-90.405:30.610|"Tangipahoa Parish, Louisiana"|HAMMOND MUNICIPAL AIRPO
15046|722357-99999|-91.305:32.010|"Tensas Parish, Louisiana"|NATCHEZ/HARDY(AWOS)
13194|994780-99999|-90.865:29.370|"Terrebonne Parish, Louisiana"|LUMCON MARINE CENTER  L
19567|999999-53961|-92.393:32.810|"Union Parish, Louisiana"|MONROE 26 N
18580|722408-99999|-92.352:29.810|"Vermilion Parish, Louisiana"|INTRACOASTAL CITY
19571|999999-3931|-93.201:31.130|"Vernon Parish, Louisiana"|FORT POLK AAF
19557|720467-148|-90.037:30.850|"Washington Parish, Louisiana"|GEORGE R CARR MEMORIAL
15049|720739-268|-93.339:32.730|"Webster Parish, Louisiana"|MINDEN AIRPORT
15274|722317-13970|-91.314:30.490|"West Baton Rouge Parish, Lousiana"|BATON ROUGE METRO R
15050|722253-53992|-91.450:32.810|"West Carroll Parish, Louisiana"|MOREHOUSE MEMORIAL AIRP
19572|720967-457|-91.463:30.850|"West Feliciana Parish, Louisiana"|FALSE RIVER REGIONAL AI
19576|722319-53943|-92.644:31.930|"Winn Parish, Louisiana"|NATCHITOCHES REGIONAL A
12287|725067-94720|-70.311:41.810|"Barnstable County, Massachusetts"|BRNSBL MUNI-BMAN/POL FD
12288|744104-14763|-73.229:42.410|"Berkshire County, Massachusetts"|PITTSFIELD MUNICIPAL AP
12289|725066-94724|-70.686:41.370|"Dukes County, Massachusetts"|MARTHAS VINEYARD AIRPOR
12291|725085-54756|-72.624:42.530|"Franklin County, Massachusetts"|ORANGE MUNICIPAL AIRPOR
12292|999999-4769|-71.460:42.450|"Middlesex County, Massachusetts"|MAYNARD
12293|994046-99999|-70.143:41.330|"Nantucket County, Massachusetts"|NANTUCKET ISLAND
12295|725064-54769|-70.766:41.970|"Plymouth County, Massachusetts"|PLYMOUTH MUNICIPAL AIRP
12296|725068-54777|-71.178:41.930|"Bristol County, Massachusetts, Northern Part"|TAUNTON MUNICIPAL AIRPO
12297|725065-99999|-71.036:41.610|"Bristol County, Massachusetts, Southern Part"|NEW BEDFORD RGNL
12298|744904-99999|-71.022:42.730|"Essex County, Massachusetts, Northern Part"|LAWRENCE MUNI
12299|725088-99999|-70.825:42.570|"Essex County, Massachusetts, Southern Part"|BEVERLY MUNI
12300|744910-14703|-72.538:42.130|"Hampden County, Massachusetts, Central Part"|WESTOVER AFB/METROPOLIT
12301|744915-14775|-72.905:42.290|"Hampden and Hampshire Counties, Massachusetts, Western Part"|BARNES MUNICIPAL AIRPOR
12302|744910-14703|-72.631:42.330|"Hampshire County, Massachusetts, Central Part"|WESTOVER AFB/METROPOLIT
12303|744910-14703|-72.309:42.210|"Hampden and Hampshire Counties, Massachusetts, Eastern Part"|WESTOVER AFB/METROPOLIT
12304|999999-4780|-71.707:42.410|"Worcester County, Massachusetts, Northeastern Part"|FITCHBURG MUNICIPAL AP
12305|725085-99999|-72.064:42.490|"Worcester County, Massachusetts, Northwestern Part"|ORANGE MUNI
12306|725100-94746|-71.871:42.170|"Worcester County, Massachusetts, Southern Part"|WORCESTER REGIONAL AIRP
12307|744907-14753|-71.128:42.210|"Norfolk and Suffolk Counties, Massachusetts"|EAST MILTON
14777|720355-3732|-78.690:39.570|"Allegany County, Maryland"|GREATER CUMBERLAND REGI
10950|999999-13752|-76.595:38.970|"Anne Arundel County, Maryland"|U.S. NAVAL ACADEMY
14778|999999-13777|-76.584:39.450|"Baltimore County, Maryland"|BALTIMORE CUSTOM HOUSE
10951|998446-99999|-76.512:38.530|"Calvert County, Maryland"|BUOY 44062 / GROVES REE
16468|725291-99999|-75.861:38.890|"Caroline County, Maryland"|RIDGELY AIRPARK
14525|720699-99999|-77.050:39.530|"Carroll County, Maryland"|CARROLL CO RGNL JAC
15616|740020-99999|-76.000:39.530|"Cecil County, Maryland"|ABERDEEN PROVING GROUND
10955|999999-13760|-76.993:38.450|"Charles County, Maryland"|DAHLGREN WEAPONS LAB
10956|722218-356|-76.069:38.370|"Dorchester County, Maryland"|CAMBRIDGE DORCHESTER AI
14782|999999-13730|-77.392:39.450|"Frederick County, Maryland"|FREDERICK
14783|999999-3755|-79.208:39.450|"Garrett County, Maryland"|GARRETT COUNTY AIRPORT
14785|720334-99999|-76.942:39.250|"Howard County, Maryland"|MONTGOMERY CO AIRPARK
10958|997312-99999|-76.054:39.210|"Kent County, Maryland"|TOLCHESTER BEACH
14786|720334-93764|-77.208:39.130|"Montgomery County, Maryland"|GAITHERSBURG MONTGOMERY
10960|745940-13705|-76.876:38.850|"Prince George's County, Maryland"|ANDREWS AIR FORCE BASE
10961|725291-99999|-76.087:39.050|"Queen Anne's County, Maryland"|RIDGELY AIRPARK
10963|997702-99999|-76.537:38.210|"St. Mary's County, Maryland"|PINEY POINT
15513|997688-99999|-75.888:38.090|"Somerset County, Maryland"|BISHOPS HEAD
15471|724043-99999|-76.179:38.770|"Talbot County, Maryland"|EASTON/NEWMAN/FLD
14788|724177-13734|-77.916:39.530|"Washington County, Maryland"|ETRN WV RGNL/SHPHERD FD
16210|723980-93720|-75.632:38.370|"Wicomico County, Maryland"|SALBRY-OCN CTY WICO RGN
10970|724045-93720|-75.356:38.210|"Worcester County, Maryland"|SALISBURY OCEAN CIT
14790|999999-13777|-76.620:39.290|"City of Baltimore, Maryland"|BALTIMORE CUSTOM HOUSE
14791|740020-99999|-76.303:39.570|"Harford County Area, Maryland"|ABERDEEN PROVING GROUND
10973|691174-99999|-76.197:39.370|"Harford County, Aberdeen Proving Ground, Maryland"|ABERDEEN PVNG GRND
12597|999999-14764|-70.362:43.810|"Cumberland County and Part of Oxford County, Maine"|PORTLAND INTL JETPORT
12448|999999-14605|-69.752:44.410|"Kennebec County, Maine"|AUGUSTA AIRPORT
12449|726073-14615|-69.149:44.490|"Waldo County, Maine"|WATERVILLE ROBERT LAFLE
12450|998015-99999|-70.606:43.370|"York County, Maine"|WELLS RESERVE
12451|726079-94601|-69.149:44.050|"Knox and Lincoln Counties, Maine"|KNOX COUNTY REGIONAL AR
12452|726073-99999|-69.710:44.850|"Somerset County, Maine, Southern Part"|WATERVILLE R LAFLEUR
12453|999999-14784|-70.075:44.050|"Androscoggin and Sagadahoc Counties, Maine"|LEWISTON NAAF
12454|999999-14607|-68.370:46.850|"Aroostook County, Maine, Northeastern Part"|CARIBOU MUNICIPAL ARPT
15461|727033-99999|-68.094:46.010|"Aroostook County, Maine, Southern Part"|HOULTON INTL
12456|720472-99999|-70.376:45.090|"Franklin County Area and Part of Somerset County, Maine"|STEVEN A BEAN MUNI
12457|726077-14616|-68.411:44.490|"Hancock County Area, Maine"|HANCOCK CO-BAR HARBOR A
12468|999999-94644|-68.900:44.930|"Penobscot County, Maine, Southern Part"|OLD TOWN 2 W
12458|726180-99999|-70.639:44.290|"Oxford County Area, Maine"|RUMFORD  ME.
12459|726196-99999|-68.452:45.690|"Penobscot County, Maine"|MILLINOCKET MUNI
12460|726074-99999|-69.278:45.290|"Piscataquis County, Maine, Southern Part"|GREENVILLE (AMOS)
12461|998253-99999|-67.484:44.810|"Washington County Area, Maine"|CUTLER
12462|720472-99999|-70.365:45.210|"Somerset County Area and Parts of Franklin and Oxford Counties, Maine"|STEVEN A BEAN MUNI
12463|726191-99999|-69.569:45.970|"Northern Piscataquis and Northern Somerset County Area, Maine"|GREENVILLE (AMOS) &
12464|727119-99999|-69.292:46.930|"Western Aroostook County Area, Maine"|CLAYTON LAKE
12465|999999-14622|-67.959:45.090|"Northern Hancock and Western Washington County Area, Maine"|OLD TOWN FAA AIRPORT
11595|994064-99999|-83.580:44.690|"Alcona County, Michigan"|STURGEON POINT LIGHT GL
18277|720198-54813|-86.490:46.410|"Alger County, Michigan"|MUNISING LAKESHORE
11596|725394-4839|-85.908:42.610|"Allegan County, Michigan"|TULIP CITY AIRPORT
11597|726398-99999|-83.541:45.050|"Alpena County, Michigan"|THUNDER BAY ISLAND
11598|727436-99999|-85.146:45.010|"Antrim County, Michigan"|ANTRIM CO
11599|994979-99999|-83.797:44.050|"Arenac County, Michigan"|GRAVELLY SHOALS
13962|997988-99999|-88.335:46.690|"Baraga County, Michigan"|BIG BAY
11600|999999-14815|-85.309:42.610|"Barry County, Michigan"|BATTLE CREEK KELLOGG AP
11601|726377-99999|-83.933:43.730|"Bay County, Michigan"|SAGINAW RIVER COAST GUA
11602|998456-99999|-86.524:42.010|"Berrien County, Michigan"|BUOY 45026 / ST JOSEPH
11603|725414-4886|-85.059:41.930|"Branch County, Michigan"|BRANCH COUNTY MEMO AIRP
11604|725415-54821|-85.005:42.250|"Calhoun County, Michigan"|BROOKS FIELD AIRPORT
11605|725354-99999|-85.993:41.930|"Cass County, Michigan"|ELKHART MUNI
11606|727434-4870|-85.289:45.490|"Charlevoix County, Michigan"|CHARLEVOIX MUNICIPAL AR
11607|690260-99999|-84.469:45.490|"Cheboygan County, Michigan"|CHEBOYGAN
13963|727344-4869|-84.356:46.330|"Chippewa County, Michigan"|CHIPPEWA COUNTY INTL AR
11608|999999-14828|-84.847:43.970|"Clare County, Michigan"|GLADWIN
11609|725397-99999|-84.601:42.930|"Clinton County, Michigan"|BATH
11610|722093-4878|-84.611:44.690|"Crawford County, Michigan"|GRAYLING ARMY AIRFIELD
18772|726480-94853|-86.914:45.810|"Delta County, Michigan"|DELTA COUNTY AIRPORT
13964|727437-94893|-87.876:45.970|"Dickinson County, Michigan"|FORD AIRPORT
11611|720284-4877|-84.838:42.610|"Eaton County, Michigan"|FITCH H BEACH AIRPORT
11612|999999-14841|-84.925:45.530|"Emmet County, Michigan"|PELLSTON EMMET COUNTY A
11613|999999-14826|-83.693:43.010|"Genesee County, Michigan"|FLINT BISHOP ARPT
11614|999999-14828|-84.387:43.970|"Gladwin County, Michigan"|GLADWIN
18280|727445-99999|-89.705:46.450|"Gogebic County, Michigan"|GOCEBIC IRON CO
11615|999999-14850|-85.575:44.770|"Grand Traverse County, Michigan"|TRAVERSE CITY CHERRY CA
11616|725405-99999|-84.607:43.290|"Gratiot County, Michigan"|GRATIOT COMMUNITY
11617|725409-99999|-84.593:41.890|"Hillsdale County, Michigan"|HILLSDALE MUNICIPAL
13975|727440-14858|-88.609:46.850|"Houghton County, Michigan"|HOUGHTON COUNTY MEMO AR
11618|725406-99999|-83.052:43.850|"Huron County, Michigan"|HURON CO MEM
11619|725417-99999|-84.372:42.610|"Ingham County, Michigan"|MASON JEWETT FLD
11620|720661-99999|-85.075:42.930|"Ionia County, Michigan"|IONIA CO
11621|994065-99999|-83.601:44.330|"Iosco County, Michigan"|TAWAS CITY GLOS WEATHER
13965|723123-14886|-88.554:46.170|"Iron County, Michigan"|Kings Land O' Lakes Air
11622|725424-4885|-84.847:43.650|"Isabella County, Michigan"|MOUNT PLEASANT MUNI ARP
11623|999999-14833|-84.425:42.250|"Jackson County, Michigan"|JACKSON REYNOLDS FIELD
11624|726357-99999|-85.530:42.250|"Kalamazoo County, Michigan"|KALAMAZOO BATTLE CR
11625|722093-99999|-85.091:44.690|"Kalkaska County, Michigan"|GRAYLING AAF
11626|726350-94860|-85.550:43.050|"Kent County, Michigan"|GERALD R FORD INTERNATI
11627|720902-298|-83.222:43.090|"Lapeer County, Michigan"|DUPONT LAPEER AIRPORT
11628|726389-99999|-85.842:45.130|"Leelanau County, Michigan"|NORTH MANITOU SHOAL
11629|725404-4847|-84.063:41.890|"Lenawee County, Michigan"|ADRIAN LENAWEE COUNTY A
11630|725378-4887|-83.912:42.610|"Livingston County, Michigan"|LIVINGSTON COUNTY AIRPO
13967|726394-4874|-85.551:46.490|"Luce County, Michigan"|LUCE COUNTY AIRPORT
13968|727348-99999|-84.990:45.970|"Mackinac County, Michigan"|SAINT IGNACE
11631|690110-99999|-82.916:42.690|"Macomb County, Michigan"|SELFRIDGE ANGB/TRAIN
13969|727431-99999|-87.617:46.490|"Marquette County, Michigan"|MARQUETTE
11632|726364-99999|-86.277:44.010|"Mason County, Michigan"|MASON CO
11633|725416-99999|-85.324:43.650|"Mecosta County, Michigan"|ROBEN HOOD
13970|998216-99999|-87.576:45.530|"Menominee County, Michigan"|CHAMBERS ISLAND
11634|720629-216|-84.388:43.650|"Midland County, Michigan"|JACK BARSTOW AIRPORT
11635|726384-99999|-85.095:44.330|"Missaukee County, Michigan"|WEXFORD CO
11636|725418-99999|-83.472:41.890|"Monroe County, Michigan"|CUSTER
11637|720661-99999|-85.199:43.290|"Montcalm County, Michigan"|IONIA CO
11638|726390-94849|-84.126:45.010|"Montmorency County, Michigan"|ALPENA COUNTY REGIONAL
11639|999999-14840|-86.126:43.290|"Muskegon County, Michigan"|MUSKEGON COUNTY ARPT
11640|720415-99999|-85.801:43.570|"Newaygo County, Michigan"|FREMONT MUNI
11641|726375-99999|-83.386:42.650|"Oakland County, Michigan"|OAKLAND CO INTL
11642|720415-99999|-86.290:43.650|"Oceana County, Michigan"|FREMONT MUNI
11643|726380-94814|-84.127:44.330|"Ogemaw County, Michigan"|ROSCOMMON COUNTY AIRPOR
18281|997795-99999|-89.376:46.690|"Ontonagon County, Michigan"|ONTONAGON
11644|725416-99999|-85.326:43.970|"Osceola County, Michigan"|ROBEN HOOD
11645|722093-99999|-84.129:44.690|"Oscoda County, Michigan"|GRAYLING AAF
11646|725407-99999|-84.612:45.010|"Otsego County, Michigan"|GAYLORD RGNL
11647|999999-14840|-86.027:42.970|"Ottawa County, Michigan"|MUSKEGON COUNTY ARPT
11648|727417-54825|-83.817:45.410|"Presque Isle County, Michigan"|PRESQUE ISLE COUNTY AIR
11649|726380-94814|-84.611:44.330|"Roscommon County, Michigan"|ROSCOMMON COUNTY AIRPOR
11650|722125-99999|-84.033:43.330|"Saginaw County, Michigan"|SAGINAW CO H W BROWN
11651|725384-4888|-82.707:42.850|"St. Clair County, Michigan"|ST CLAIR COUNTY INTL AR
11652|720371-54850|-85.542:41.930|"St. Joseph County, Michigan"|HREE RIVERS MUNICIPAL D
11653|998180-99999|-82.812:43.410|"Sanilac County, Michigan"|PORT SANILAC
18282|725408-4881|-86.240:46.130|"Schoolcraft County, Michigan"|SCHOOLCRAFT COUNTY AIRP
11654|722346-99999|-84.145:42.970|"Shiawassee County, Michigan"|OWOSSO COMMUNITY
11655|722007-54828|-83.402:43.490|"Tuscola County, Michigan"|TUSCOLA AREA AIRPORT
11656|722343-54826|-86.064:42.250|"Van Buren County, Michigan"|SOUTH HAVEN AREA REGION
11657|725374-94889|-83.837:42.250|"Washtenaw County, Michigan"|ANN ARBOR MUNICIPAL ARP
76376|999999-94847|-83.211:42.250|"Wayne County, Michigan"|DETROIT METRO AP
11658|999999-14817|-85.688:44.170|"Lake and Wexford Counties, Michigan"|CADILLAC WEXFORD CO AP
13966|727447-99999|-88.049:47.330|"Keweenaw County Area, Michigan"|EAGLE HARBOR COAST GUAR
17684|994090-99999|-88.794:48.050|"Isle Royale National Park, Michigan"|PASSAGE ISLAND  MI
11660|726367-99999|-86.102:44.490|"Benzie and Manistee Counties, Michigan"|POINT BETSIE / FRANKFOR
13745|720258-99999|-93.433:46.610|"Aitkin County, Minnesota"|ISEDOR IVERSON
13746|726577-94974|-93.266:45.210|"Anoka County, Minnesota"|ANOKA CO-BLNE AP(JNS FD
13747|727457-94962|-95.678:46.930|"Becker County, Minnesota"|DETRT LKS-WETHING FLD A
13748|727486-99999|-95.008:47.970|"Beltrami County, Minnesota"|WASKISH MUNI AIRPT
14060|999999-14926|-94.056:45.690|"Benton County, Minnesota"|ST CLOUD MUNICIPAL ARPT
13750|727515-4982|-96.470:45.370|"Big Stone County, Minnesota"|ORTHONVILLE MUNI-MARTIN
13751|726585-14954|-94.070:44.050|"Blue Earth County, Minnesota"|MANKATO MUNICIPAL AIRPO
13752|726567-4980|-94.739:44.290|"Brown County, Minnesota"|NEW ULM MUNICIPAL AIRPO
13753|726558-4914|-92.678:46.610|"Carlton County, Minnesota"|CLOQUET CARLTON CO AIRP
13754|726579-94963|-93.766:44.810|"Carver County, Minnesota"|FLYING CLOUD AIRPORT
13755|727497-99999|-94.280:46.890|"Cass County, Minnesota"|LONGVILLE MUNI
13756|726553-4951|-95.642:44.970|"Chippewa County, Minnesota"|MONTIVIDEO-CHIPPEWA CO
13757|726679-4969|-92.894:45.530|"Chisago County, Minnesota"|RUSH CITY REGIONAL AIRP
12951|722129-4939|-96.506:46.890|"Clay County, Minnesota"|MOORHEAD MUNICIPAL AIRP
13758|727505-99999|-95.376:47.570|"Clearwater County, Minnesota"|FOSSTON MUNI
48478|727454-4911|-90.262:47.850|"Cook County, Minnesota"|GRAND MARAIS/COOK CO AR
16089|727506-99999|-95.161:44.010|"Cottonwood County, Minnesota"|WINDOM MUNI
27419|726555-94938|-94.086:46.490|"Crow Wing County, Minnesota"|BRAINERD LAKES RGNL ARP
13762|726603-99999|-93.031:44.690|"Dakota County, Minnesota"|SOUTH ST PAUL MUNI
13764|726596-99999|-92.862:44.010|"Dodge County, Minnesota"|DODGE CENTER
13765|726557-14910|-95.455:45.930|"Douglas County, Minnesota"|CHANDLER FIELD AIRPORT
13766|726586-94948|-93.948:43.690|"Faribault County, Minnesota"|FAIRMONT MUNICIPAL AIRP
13767|720283-99999|-92.090:43.690|"Fillmore County, Minnesota"|FILLMORE CO
13769|726589-94968|-93.349:43.690|"Freeborn County, Minnesota"|ALBERT LEA MUNICIPAL AR
13771|726564-99999|-92.646:44.450|"Goodhue County, Minnesota"|RED WING RGNL
13772|720585-99999|-96.012:45.930|"Grant County, Minnesota"|ELBOW LAKE MUNI
13774|726575-99999|-93.473:45.010|"Hennepin County, Minnesota"|CRYSTAL
13775|726226-99999|-91.474:43.690|"Houston County, Minnesota"|LA CROSSE(WFO)
13776|727453-94967|-94.921:47.090|"Hubbard County, Minnesota"|PK RPDS MUNI-KONSHOK FD
13777|727503-4909|-93.267:45.570|"Isanti County, Minnesota"|CAMBRIDGE MUNICIPAL ARP
13778|727458-99999|-93.737:47.450|"Itasca County, Minnesota"|GRAND RAPIDS ITASCA
13779|726593-99999|-95.154:43.690|"Jackson County, Minnesota"|JACKSON MUNI
19065|727475-99999|-93.286:45.930|"Kanabec County, Minnesota"|MORA MUNI
13781|999999-14928|-95.006:45.170|"Kandiyohi County, Minnesota"|WLMR MUNI-J L RICE FD A
17706|727478-4934|-96.813:48.770|"Kittson County, Minnesota"|HALLOCK MUNICIPAL AIRPO
13783|727466-4918|-96.095:45.050|"Lac qui Parle County, Minnesota"|MDSON-LAC QUI PARLE CO
48477|727556-99999|-91.410:47.570|"Lake County, Minnesota"|SILVER BAY MUNI
13785|727476-94961|-94.886:48.890|"Lake of the Woods County, Minnesota"|BAUDETTE INTERNATIONAL
13786|726585-99999|-93.775:44.370|"Le Sueur County, Minnesota"|MANKATA RGNL ARPT
16090|722252-54923|-96.266:44.410|"Lincoln County, Minnesota"|MYERS FIELD AIRPORT
18226|726559-99999|-95.843:44.410|"Lyon County, Minnesota"|SW MINNESOTA RGNL
13789|726569-4933|-94.256:44.810|"McLeod County, Minnesota"|HTCHSON MUNI-BUTLR FLD
13790|727505-4929|-95.809:47.330|"Mahnomen County, Minnesota"|FOSSTON MUNICIPAL AIRPO
12953|727555-94956|-96.378:48.370|"Marshall County, Minnesota"|THIEF RIVER FALLS RGNL
13791|726586-99999|-94.551:43.690|"Martin County, Minnesota"|FAIRMONT MUNI(AWOS)
13792|726583-99999|-94.510:45.090|"Meeker County, Minnesota"|LITCHFIELD MUNI
19121|727475-4940|-93.620:45.890|"Mille Lacs County, Minnesota"|MORA MUNICIPAL AIRPORT
13794|744667-99999|-94.208:46.050|"Morrison County, Minnesota"|RAY S MILLER AAF / CAMP
13795|727566-99999|-92.749:43.690|"Mower County, Minnesota"|AUSTIN MUNI
16154|720368-54924|-95.763:44.010|"Murray County, Minnesota"|SLAYTON MUNICIPAL AIRPO
13797|726567-99999|-94.357:44.290|"Nicollet County, Minnesota"|NEW ULM MUNI
15598|726587-99999|-95.753:43.690|"Nobles County, Minnesota"|WORTHINGTON MUNI
12954|999999-14914|-96.469:47.330|"Norman County, Minnesota"|FARGO HECTOR ARPT
13799|999999-343|-92.384:44.010|"Olmsted County, Minnesota"|ST MARYS HOSPITAL
