areasymbol,lkey,areaname,mlraoffice,longitude,latitude,mbrminx,mbrminy,mbrmaxx,mbrmaxy
GA131,12882,"Grady County, Georgia","Auburn, AL",-84.22686498983585,30.877399079786002,-84.38066977819909,30.675836633174,-84.0730602014726,31.078961526398
GA133,11130,"Greene County, Georgia","Raleigh, NC",-83.178530483828,33.55847561897955,-83.406275675484,33.355031068418,-82.950785292172,33.7619201695411
GA135,15842,"Gwinnett County, Georgia","Raleigh, NC",-84.03784368005995,33.960351361323205,-84.27667628910591,33.7527151349217,-83.79901107101401,34.1679875877247
GA137,10909,"Habersham County, Georgia","Raleigh, NC",-83.51002126351891,34.6296319722241,-83.68181245615291,34.431435307740195,-83.3382300708849,34.827828636708
GA147,10910,"Hart County, Georgia","Raleigh, NC",-82.9448838736042,34.351792670113156,-83.1156988234094,34.209876031582304,-82.774068923799,34.493709308644
GA159,10911,"Jasper County, Georgia","Raleigh, NC",-83.69841392222995,33.3290813194187,-83.8633232288585,33.131914843740695,-83.5335046156014,33.5262477950967
GA165,12708,"Jenkins County, Georgia","Auburn, AL",-81.9578570272997,32.7802705836867,-82.1480529529958,32.6067382306393,-81.7676611016036,32.9538029367341
GA185,12709,"Lowndes County, Georgia","Auburn, AL",-83.2525774571387,30.828034189673147,-83.4849497915858,30.62425638803,-83.02020512269159,31.0318119913163
GA191,10912,"McIntosh County, Georgia","Raleigh, NC",-81.41943232143734,31.49532128850685,-81.66865162010909,31.290965486013103,-81.1702130227656,31.6996770910006
GA199,10913,"Meriwether County, Georgia","Raleigh, NC",-84.67755884045431,33.0381099757582,-84.8648008941387,32.8444975981335,-84.49031678676991,33.2317223533829
GA207,11132,"Monroe County, Georgia","Raleigh, NC",-83.9150290916146,33.0254647909843,-84.1241822059435,32.8484161652323,-83.7058759772857,33.2025134167363
GA211,11175,"Morgan County, Georgia","Raleigh, NC",-83.47832288691475,33.626104281237,-83.6874047167468,33.4344362633562,-83.2692410570827,33.8177722991178
GA215,10916,"Muscogee County, Georgia","Raleigh, NC",-84.87432238603925,32.4909861954799,-85.0808872540508,32.3737898916563,-84.66775751802771,32.608182499303496
GA221,10917,"Oglethorpe County, Georgia","Raleigh, NC",-83.04289424208736,33.868839259899204,-83.3062668003098,33.6898884292586,-82.77952168386491,34.0477900905398
GA223,16586,"Paulding County, Georgia","Raleigh, NC",-84.88663941352895,33.928154604292956,-85.0502253023147,33.7736018078431,-84.72305352474321,34.082707400742805
GA229,10918,"Pierce County, Georgia","Raleigh, NC",-82.2065843265406,31.366382160598903,-82.4210037957658,31.202138217532102,-81.9921648573154,31.5306261036657
GA243,12864,"Randolph County, Georgia","Auburn, AL",-84.74719649122005,31.775159147103054,-84.9593090075532,31.6185838921891,-84.5350839748869,31.931734402017003
GA245,12710,"Richmond County, Georgia","Raleigh, NC",-82.09117880708106,33.3862594688687,-82.35399272092991,33.2273159099374,-81.8283648932322,33.5452030278
GA251,19036,"Screven County, Georgia","Auburn, AL",-81.62891388773805,32.76751660409565,-81.8688913825934,32.489228790335105,-81.3889363928827,33.045804417856196
GA255,10919,"Spalding County, Georgia","Raleigh, NC",-84.29907304175586,33.26565617776025,-84.5092132941233,33.1785494090733,-84.08893278938841,33.3527629464472
GA259,19472,"Stewart County, Georgia","Auburn, AL",-84.8497045584381,32.07652555323715,-85.068301500732,31.920305510265496,-84.6311076161442,32.2327455962088
GA277,12711,"Tift County, Georgia","Auburn, AL",-83.5026995956751,31.4620935081042,-83.6667161467405,31.3262327955999,-83.3386830446097,31.5979542206085
GA283,12712,"Treutlen County, Georgia","Auburn, AL",-82.56535342194596,32.403069806923355,-82.7487874956693,32.2935308740441,-82.3819193482226,32.5126087398026
GA289,12713,"Twiggs County, Georgia","Auburn, AL",-83.4189623089892,32.67531356548045,-83.6115801914528,32.452361409769004,-83.2263444265256,32.8982657211919
GA297,10920,"Walton County, Georgia","Raleigh, NC",-83.74399475430445,33.763374498252645,-83.9822006394865,33.5968195841134,-83.50578886912241,33.9299294123919
GA299,10921,"Ware County, Georgia","Raleigh, NC",-82.416522902209,31.01889793587225,-82.7013441838502,30.568381831701103,-82.1317016205678,31.469414040043397
GA305,10922,"Wayne County, Georgia","Raleigh, NC",-81.88009986986381,31.57829577004605,-82.14790638271221,31.3272495721701,-81.6122933570154,31.829341967922
GA307,12733,"Webster County, Georgia","Raleigh, NC",-84.54350512365436,32.076159420874305,-84.6557428643758,31.919202626536002,-84.43126738293292,32.233116215212604
GA321,12714,"Worth County,  Georgia","Auburn, AL",-83.841143034447,31.584118058054,-84.0329291797695,31.3184499006366,-83.6493568891245,31.849786215471397
GA601,10923,"Appling and Jeff Davis Counties, Georgia","Raleigh, NC",-82.4422959310887,31.720438962386453,-82.8368699049931,31.469287488179802,-82.0477219571843,31.971590436593104
GA602,10924,"Atkinson, Bacon, and Coffee Counties, Georgia","Raleigh, NC",-82.68916981125795,31.49969978838225,-83.1516684695381,31.183055117576604,-82.2266711529778,31.8163444591879
GA603,12715,"Baker and Mitchell Counties, Georgia","Auburn, AL",-84.31959313071039,31.262983917736648,-84.641293939465,31.077158252070898,-83.99789232195579,31.4488095834024
GA604,10925,"Baldwin, Jones, and Putnam Counties, Georgia","Raleigh, NC",-83.43064528407581,33.16229549251515,-83.8169238364252,32.8413170389915,-83.04436673172641,33.4832739460388
GA605,10926,"Banks and Stephens Counties, Georgia","Raleigh, NC",-83.38653724664564,34.4422448888763,-83.66967710922509,34.1975452279256,-83.1033973840662,34.686944549827
GA606,10927,"Barrow, Hall, and Jackson Counties, Georgia","Raleigh, NC",-83.70985953634624,34.20422240799685,-84.06275278863609,33.8945949877797,-83.35696628405641,34.513849828214
GA608,12716,"Ben Hill and Irwin Counties, Georgia","Auburn, AL",-83.24838073972606,31.661195627493598,-83.50111664607941,31.4718442745713,-82.99564483337271,31.850546980415896
GA609,10928,"Berrien and Lanier Counties, Georgia","Raleigh, NC",-83.20430289060195,31.163890631338848,-83.4389338200092,30.8516637313557,-82.9696719611947,31.476117531321997
GA610,12717,"Bleckley, Dodge, and Telfair Counties, Georgia","Auburn, AL",-83.07186948436009,32.17941146723335,-83.4981676242417,31.7744471635183,-82.6455713444785,32.5843757709484
GA611,20648,"Brantley and Charlton Counties, Georgia","Raleigh, NC",-82.07639887259549,30.864806751568,-82.4210999976332,30.3557875399604,-81.73169774755779,31.3738259631756
GA612,12718,"Brooks and Thomas Counties, Georgia","Auburn, AL",-83.71412971446055,30.8566513434752,-84.11930770928491,30.6344097026013,-83.3089517196362,31.078892984349103
GA613,10930,"Bryan and Chatham Counties, Georgia","Raleigh, NC",-81.3090730660152,31.9762641400329,-81.78172071002591,31.711316216020798,-80.8364254220045,32.241212064045
GA615,12719,"Calhoun and Early Counties, Georgia","Auburn, AL",-84.76360145973015,31.358136885157748,-85.11475395123671,31.072592935088895,-84.41244896822359,31.643680835226604
GA616,10931,"Camden and Glynn Counties, Georgia","Raleigh, NC",-81.6001166142537,31.0807825751071,-81.9369936325409,30.708664607369197,-81.2632395959665,31.452900542845
GA617,12720,"Candler, Evans, and Tattnall Counties, Georgia","Auburn, AL",-81.98652420755135,32.17125599031395,-82.2544161355373,31.782525004465104,-81.71863227956541,32.559986976162804
GA618,10932,"Carroll and Haralson Counties, Georgia","Raleigh, NC",-85.09796334838185,33.66594242518905,-85.3866305863065,33.4255721785615,-84.8092961104572,33.9063126718166
GA619,14770,"Dade and Walker Counties, Georgia","Morgantown, WV",-85.32815820571591,34.7835253412302,-85.605545242081,34.5820811625486,-85.0507711693508,34.9849695199118
GA620,10933,"Chattahoochee and Marion Counties, Georgia","Raleigh, NC",-84.6950396080877,32.3479415372855,-85.0079554386018,32.1339450353873,-84.3821237775736,32.5619380391837
GA621,14771,"Chattooga, Floyd, and Polk Counties, Georgia","Morgantown, WV",-85.22440728086926,34.2444627077664,-85.527121255789,33.8993434520331,-84.9216933059495,34.5895819634997
GA622,14772,"Cherokee, Gilmer, and Pickens Counties, Georgia","Morgantown, WV",-84.4262902310332,34.46464485364355,-84.659180387564,34.07354143771661,-84.1934000745024,34.8557482695705
GA623,10934,"Clarke and Oconee Counties, Georgia","Raleigh, NC",-83.44426751317533,33.87079014430935,-83.64703806022959,33.698441815998805,-83.24149696612109,34.0431384726199
GA625,10935,"Clayton, Fayette, and Henry Counties, Georgia","Raleigh, NC",-84.27499786973056,33.4528377833588,-84.6273685081938,33.256501957680996,-83.9226272312673,33.6491736090366
GA626,35727,"Clinch and Echols Counties, Georgia","Raleigh, NC",-82.77776275484705,30.8849291652488,-83.1368898007715,30.5817568058186,-82.4186357089226,31.188101524679
GA627,12721,"Colquitt and Cook Counties, Georgia","Auburn, AL",-83.646706510625,31.188218344947103,-84.0138983716662,31.0258770895989,-83.2795146495838,31.350559600295302
GA628,10937,"Columbia, McDuffie, and Warren Counties, Georgia","Raleigh, NC",-82.4476319490102,33.476988716539054,-82.8665266754921,33.253380760261805,-82.02873722252829,33.7005966728163
GA629,10938,"Coweta, Heard, and Troup Counties, Georgia","Raleigh, NC",-84.8954560573632,33.19016151019355,-85.2938512438569,32.8685461163837,-84.4970608708695,33.5117769040034
GA630,10939,"Crawford and Taylor Counties, Georgia","Raleigh, NC",-84.08216520693284,32.6145898277434,-84.4534144094127,32.3719710416878,-83.710916004453,32.857208613799
GA631,12722,"Crisp and Turner Counties, Georgia","Auburn, AL",-83.70653910488195,31.7980106037939,-83.9609718706199,31.565449692378998,-83.452106339144,32.030571515208806
GA632,10940,"Dawson, Lumpkin, and White Counties, Georgia","Raleigh, NC",-83.9811122897851,34.56768839786795,-84.3465540930655,34.334017883783496,-83.61567048650471,34.8013589119524
GA634,12724,"Dooly and Macon Counties, Georgia","Auburn, AL",-83.9312014470469,32.27491277982065,-84.2560076013755,32.0279000425978,-83.60639529271829,32.5219255170435
GA636,10942,"Elbert, Franklin, and Madison Counties, Georgia","Raleigh, NC",-82.9835061791667,34.246180667573796,-83.40243896650159,33.9557306370117,-82.5645733918318,34.5366306981359
GA637,14773,"Fannin and Union Counties, Georgia","Morgantown, WV",-84.20169001470646,34.79572901593235,-84.6230802324266,34.6029539939373,-83.7802997969863,34.9885040379274
GA638,12725,"Glascock and Jefferson Counties, Georgia","Auburn, AL",-82.4942090155067,33.0443120731463,-82.7558382300185,32.761375992306,-82.2325798009949,33.3272481539866
GA639,11170,"Hancock and Taliaferro Counties, Georgia","Raleigh, NC",-82.977535495034,33.391290840627846,-83.2750221182154,33.0493029738329,-82.68004887185259,33.7332787074228
GA640,12726,"Houston and Peach Counties, Georgia","Auburn, AL",-83.75030408005941,32.48802365458005,-84.01806759290741,32.282928232932,-83.4825405672114,32.6931190762281
GA641,12727,"Johnson and Laurens Counties, Georgia","Auburn, AL",-82.83039508890909,32.4849183551387,-83.2263444265256,32.1475299713723,-82.43444575129259,32.8223067389051
GA642,10944,"Lamar, Pike, and Upson Counties, Georgia","Raleigh, NC",-84.28956971275815,32.946699105809,-84.5380364783012,32.6849182036618,-84.0411029472151,33.2084800079562
GA643,12728,"Lee and Terrell Counties, Georgia","Auburn, AL",-84.26280412994466,31.793740170463153,-84.60310012926641,31.6210820541137,-83.9225081306229,31.966398286812602
GA644,10945,"Liberty and Long Counties, Georgia","Raleigh, NC",-81.55433022495211,31.81558727225915,-81.9817837191888,31.538620278713,-81.12687673071541,32.092554265805305
GA645,10946,"Lincoln and Wilkes Counties, Georgia","Raleigh, NC",-82.60288078688185,33.7935247526201,-82.9873240389398,33.596086872958395,-82.2184375348239,33.9909626322818
GA646,12729,"Miller and Seminole Counties, Georgia","Auburn, AL",-84.78272267427056,30.985269744700652,-85.0286129259466,30.711068609414898,-84.5368324225945,31.259470879986402
GA647,12730,"Montgomery, Toombs, and Wheeler Counties, Georgia","Auburn, AL",-82.55827078508905,32.1318919548001,-82.9346190396964,31.9098595540046,-82.1819225304817,32.3539243555956
GA648,14774,"Murray and Whitfield Counties, Georgia","Morgantown, WV",-84.8767704337733,34.785735256160805,-85.1686269767806,34.5832283365648,-84.584913890766,34.9882421757568
GA649,10947,"Newton and Rockdale Counties, Georgia","Raleigh, NC",-83.929418425324,33.57671071411495,-84.1841884771909,33.3672472334201,-83.6746483734571,33.786174194809796
GA650,12731,"Pulaski and Wilcox Counties, Georgia","Auburn, AL",-83.3963850335223,32.123902624633196,-83.615958376504,31.845418092164998,-83.17681169054059,32.402387157101394
GA651,14775,"Rabun and Towns Counties, Georgia","Morgantown, WV",-83.52221351296376,34.858241807583354,-83.9460606050102,34.7157793339685,-83.0983664209173,35.0007042811982
GA652,12732,"Schley and Sumter Counties, Georgia","Auburn, AL",-84.18156678777281,32.15043040146525,-84.44380838299071,31.8727858163542,-83.91932519255491,32.4280749865763
GA654,12734,"Washington and Wilkinson Counties, Georgia","Auburn, AL",-82.95897270245335,32.911382578032146,-83.4070672243375,32.5843757709483,-82.51087818056921,33.238389385116
GA655,16388,"Harris and Talbot Counties, Georgia","Raleigh, NC",-84.73535911071986,32.7009883148925,-85.1848210582802,32.5184404677249,-84.2858971631595,32.8835361620601
GA658,18901,"Clay and Quitman Counties, Georgia","Auburn, AL",-84.9706845930239,31.738809723510897,-85.1421706846873,31.485770752611398,-84.79919850136051,31.9918486944104
GU640,14211,Territory of Guam,"Davis, CA",144.7875118397605,13.44421953817925,144.618068597177,13.2340185464834,144.956955082344,13.6544205298751
HI701,20281,"Hawaii Volcanoes National Park, Hawaii","Davis, CA",-155.40838790083,19.3029700811002,-155.80073189535,19.0582488501372,-155.01604390631002,19.547691312063197
HI801,20280,"Island of Hawaii Area, Hawaii","Davis, CA",-155.4342552006055,19.5896673867983,-156.061801522789,18.9108105000011,-154.806708878422,20.2685242735955
HI950,14193,"Island of Molokai, Hawaii","Davis, CA",-157.010294167768,21.1351929687928,-157.310934435548,21.0463010389942,-156.709653899988,21.2240848985914
HI960,14194,"Island of Kauai, Hawaii","Davis, CA",-159.540305799359,22.0517172219433,-159.788230429125,21.8682945280067,-159.292381169593,22.2351399158799
HI970,14195,"Island of Lanai, Hawaii","Davis, CA",-156.9337601015785,20.83069434946525,-157.06226784006,20.731934239578102,-156.805252363097,20.9294544593524
HI980,14196,"Island of Maui, Hawaii","Davis, CA",-156.33827271861048,20.802836751958303,-156.697413306808,20.574279683283102,-155.979132130413,21.0313938206335
HI990,14197,"Island of Oahu, Hawaii","Davis, CA",-157.964696491286,21.4836923119559,-158.28075451261998,21.2548511831366,-157.648638469952,21.7125334407752
HI995,14202,"Island of Kahoolawe, Hawaii","Davis, CA",-156.6161308111565,20.55254440660905,-156.700610842484,20.5009469198305,-156.531650779829,20.604141893387602
IA001,13634,"Adair County, Iowa","Indianapolis, IN",-94.4710331314407,41.330620082053244,-94.700722838867,41.1570864151635,-94.24134342401442,41.504153748943
IA003,15454,"Adams County, Iowa","Indianapolis, IN",-94.69950908261615,41.028958489552195,-94.9285386230155,40.8993657842185,-94.4704795422168,41.158551194885895
IA005,13636,"Allamakee County, Iowa","St. Paul, MN",-91.3344065935249,43.2905409230978,-91.6110130253767,43.080276821819,-91.05780016167309,43.500805024376604
IA007,13637,"Appanoose County, Iowa","Indianapolis, IN",-92.86781626063154,40.74145498214405,-93.09774544902349,40.584007085074894,-92.6378870722396,40.8989028792132
IA009,13638,"Audubon County, Iowa","Indianapolis, IN",-94.8970199719234,41.6837832411277,-95.0934042711391,41.5041537489431,-94.7006356727077,41.863412733312295
IA011,13639,"Benton County, Iowa","Indianapolis, IN",-92.06519686263815,42.0803290910885,-92.2992806923407,41.8616039482157,-91.8311130329356,42.29905423396129
IA013,13640,"Black Hawk County, Iowa","Indianapolis, IN",-92.30940858858483,42.4696834607894,-92.55469401114608,42.297019903922894,-92.06412316602359,42.642347017655894
IA015,32529,"Boone County, Iowa","St. Paul, MN",-93.93148194333546,42.0365066029502,-94.16489951745301,41.863031929169104,-93.69806436921792,42.2099812767313
