areaname,lkey,station_id,solar_region_key,station_name,latitude,longitude,soil_sim,solar_sim,weather_sim_2000,weather_sim_2010,weather_sim_future,comp_sim_2000,comp_sim_2010,comp_sim_future
"San Bernardino County Southwestern Part, California",14135,722866-99999,34.050:-117.340,SAN BERNARDINO INTL,34.05916976928711,-117.35760498046875,-0.24122398,0.88154817,0.18087054789066315,0.25421223044395447,0.2538488507270813,0.2737315793832143,0.29817880690097803,0.29805768032868696
"Mason County, Texas",13337,720110-53983,30.730:-99.220,LLANO MUNICIPAL AIRPORT,30.71975326538086,-99.22439575195312,0.29867163,0.42752028,0.19397491216659546,0.16761553287506104,0.16910839080810547,0.3067222734292348,0.29793581366539,0.29843343297640484
"Reynolds County, Missouri",15196,724454-93996,37.330:-91.020,FARMINGTON REGIONAL ARP,37.32706069946289,-91.02427673339844,0.5262289,0.06732296,0.28175339102745056,0.2999294400215149,0.29981231689453125,0.2917684192458788,0.2978271022439003,0.2977880612015724
"Beaver County, Utah - Western Part",14305,724797-23176,38.370:-113.460,MILFORD MUNI BRISCOE,38.3623046875,-113.45579528808594,-0.30672878,0.95654374,0.25692158937454224,0.2431902289390564,0.24323920905590057,0.30224551757176715,0.2976683974266052,0.2976847241322199
"Cottle County, Texas",13240,723660-23007,34.090:-100.260,CHILDRESS MUNICIPAL ARP,34.07504653930664,-100.25816345214844,-0.15791331,0.89921325,0.15540145337581635,0.1516454964876175,0.14981864392757416,0.2989004651705424,0.29764847954114276,0.297039528687795
"Union County, New Mexico",13168,723600-23051,36.370:-103.500,CLAYTON  MUNICIPAL AIRP,36.3697509765625,-103.50552368164062,-0.01271107,0.81817,0.10968397557735443,0.0863109678030014,0.08630522340536118,0.30504763902475435,0.29725663643330336,0.29725472163408995
"Lane County Area, Oregon",10395,726930-24221,43.930:-123.100,MAHLON SWEET FIELD AIRP,43.914833068847656,-123.08966064453125,0.69701844,-0.60650265,0.8139023184776306,0.8008735775947571,0.8008789420127869,0.30147270361582434,0.29712978998819983,0.2971315781275431
"Montgomery County, Virginia",14528,724113-53881,37.170:-80.380,VIRGINIA TECH AIRPORT,37.17517852783203,-80.39666748046875,0.81651825,-0.09485173,-0.14341489970684052,0.16812464594841003,0.16812282800674438,0.19275053838888806,0.29659705360730493,0.2965964476267497
"Coffey County, Kansas",10547,724556-13989,38.250:-95.740,EMPORIA MUNICIPAL AIRPO,38.23622512817383,-95.73330688476562,0.013557206,0.7372765,0.16308994591236115,0.13437891006469727,0.1338779330253601,0.3046412154411276,0.295070870158573,0.2949038778121273
"Bland County, Virginia",14978,724056-63805,37.130:-81.140,MOUNTIAN EMPIRE AIRPORT,37.127342224121094,-81.15805053710938,0.75672066,-0.070873454,-0.20694184303283691,0.19917355477809906,0.19948585331439972,0.159635121623675,0.29500692089398695,0.29511102040608717
"Moore County, Tennessee",14861,720307-63804,35.250:-86.380,MADISON CO EXECUTIVE AR,35.267391204833984,-86.39169311523438,0.6561845,-0.13411519,-0.08870311826467514,0.3623467683792114,0.3615662753582001,0.14445539563894272,0.29480535785357154,0.29454519351323444
"Ward County, Texas",10334,722656-23040,31.450:-103.180,WINKLER COUNTY AIRPORT,31.459280014038086,-103.18921661376953,-0.08219715,0.859583,0.17057839035987854,0.10693851113319397,0.10604271292686462,0.3159880861639976,0.29477479308843607,0.29447619368632627
"Yakama Nation Closed Area, Washington, Parts of Klickitat and Yakima Counties",10491,727810-24243,46.210:-120.780,YAKIMA AIR TERMINAL/MCA,46.213951110839844,-120.77411651611328,-0.007814254,0.53423154,0.3163909912109375,0.3577270805835724,0.3577308654785156,0.28093609369049466,0.29471479014803964,0.2947160517796874
"Crawford County, Indiana",14486,724365-53896,38.250:-86.460,HUNTINGBURG AIRPORT,38.26378631591797,-86.46360778808594,0.5740679,-0.379412,-0.1595674455165863,0.6861554384231567,0.6866750717163086,0.01169614990552266,0.293603777885437,0.2937769889831543
"Bledsoe County, Tennessee",14812,723240-13882,35.570:-85.180,LOVELL FIELD AIRPORT,35.56407928466797,-85.17054748535156,0.6632941,-0.22553916,0.3736838102340698,0.4382321536540985,0.4382301867008209,0.27047957479953766,0.29199568927288055,0.291995033621788
"Harmon County, Oklahoma",17403,720354-63901,34.770:-99.820,ALTUS/QUARTZ MOUNTAIN R,34.76856231689453,-99.83355712890625,-0.17272224,0.89371574,0.17044153809547424,0.15306521952152252,0.15219302475452423,0.29714501400788623,0.291352907816569,0.2910621762275695
"Inyo National Forest, Western Part, California",14164,724800-23157,37.090:-118.660,BISHOP AIRPORT,37.07292175292969,-118.66027069091797,0.17012379,0.4937965,0.21920685470104218,0.20981115102767944,0.20981015264987946,0.2943757126728693,0.2912438114484151,0.2912434786558151
"Morgan County, Missouri",17269,724459-53931,38.450:-92.860,LEE C FINE MEMORIAL ARP,38.439605712890625,-92.85169982910156,0.43853146,0.1762732,0.44881975650787354,0.2572356164455414,0.25720059871673584,0.35454147060712177,0.29068009058634436,0.29066841801007587
"Crittenden County, Kentucky",14698,724238-53886,37.330:-88.060,HENDERSON CITY-COUNTY A,37.336631774902344,-88.07965087890625,0.31837702,0.07870691,0.46653780341148376,0.47287455201148987,0.4729901850223541,0.28787391136089957,0.28998616089423496,0.29002470523118973
"Pittsburg County, Oklahoma",15000,723566-93950,34.930:-95.740,MC ALESTER REGIONAL ARP,34.94734191894531,-95.72046661376953,0.5162582,0.11423199,0.2796210050582886,0.2378053516149521,0.23780228197574615,0.3033703913291295,0.2894318401813507,0.28943081696828205
"McDonald County, Missouri",15180,722092-53941,36.650:-94.340,GROVE MUNICIPAL AIRPORT,36.632606506347656,-94.34281921386719,0.4545073,0.19989738,0.10989181697368622,0.21363846957683563,0.2142859846353531,0.25476549565792084,0.28934771319230396,0.2895635515451431
"Webb County, Texas",13393,722520-12907,27.730:-99.500,LAREDO INTERNATIONAL AI,27.73190689086914,-99.50558471679688,-0.15900658,0.7704711,0.17669162154197693,0.25642427802085876,0.25663018226623535,0.26271871229012805,0.2892962644497553,0.2893648991982142
"DeKalb County, Alabama",12773,A00013-63847,34.530:-85.820,ISBELL FIELD AIRPORT,34.52996826171875,-85.81588745117188,0.4046513,0.087084085,0.016578545793890953,0.3689012825489044,0.3688965439796448,0.16943798152108985,0.286878893772761,0.28687731424967444
"Glasscock County, Texas",13272,722650-23023,31.850:-101.500,MIDLAND INTERNATIONAL A,31.869266510009766,-101.52046966552734,-0.22765763,0.95494586,0.16683241724967957,0.13333168625831604,0.1339743435382843,0.2980402161677678,0.2868733058373133,0.28708752493063605
"Young County, Texas",13404,720318-53965,33.170:-98.700,GRAHAM MUNICIPAL AIRPOR,33.17559814453125,-98.68766021728516,0.047595117,0.58561814,0.253132700920105,0.22737853229045868,0.2271125465631485,0.29544865215818084,0.28686392928163207,0.2867752673725287
"Albany County Area, Wyoming",14439,725645-24022,41.730:-105.740,LARAMIE REGIONAL AIRPOR,41.71495056152344,-105.72117614746094,0.08047468,0.7330948,0.03412081301212311,0.04198955371975899,0.04267854616045952,0.2825634355346362,0.28518634910384816,0.28541601325074833
"Union County, Illinois",11408,724336-93810,37.450:-89.300,SOUTHERN ILLINOIS AIRPO,37.465087890625,-89.28173065185547,0.0010410522,0.5383989,0.35899966955184937,0.3135162591934204,0.31364744901657104,0.2994798810686916,0.28431874428254866,0.28436247422359884
"Franklin County, Kansas",16236,724475-93909,38.570:-95.300,NEW CENTURY AIRCENTER A,38.56433868408203,-95.28262329101562,0.041523993,0.6981725,0.1462717056274414,0.11214114725589752,0.11213886737823486,0.2953227361043294,0.28394588331381476,0.2839451233545939
"Adair County, Oklahoma",14988,722199-53956,35.890:-94.620,TAHLEQUAH MUNICIPAL ARP,35.90015411376953,-94.63938903808594,0.53317106,0.013929938,0.1494363248348236,0.30184507369995117,0.3031555712223053,0.23217910683403412,0.28298202312240994,0.28341885562986135
"Monroe County, West Virginia",14572,724127-53801,37.570:-80.540,GREENBRIER VALLEY ARIPO,37.552024841308594,-80.54008483886719,0.86390334,-0.1959777,-0.16345757246017456,0.18045096099376678,0.18112361431121826,0.1681560228268305,0.282792200644811,0.2830164184172948
"Jefferson National Forest, Virginia",20305,724056-63805,37.210:-81.180,MOUNTIAN EMPIRE AIRPORT,37.21546936035156,-81.17691040039062,0.7721186,-0.12353089,-0.20694184303283691,0.19917355477809906,0.19948585331439972,0.14721529930830002,0.282587098578612,0.2826911980907122
"Sandoval County Area, New Mexico, Parts of Los Alamos, Sandoval, and Rio Arriba Counties",10312,723654-93091,35.730:-106.900,LOS ALAMOS AIRPORT,35.71733474731445,-106.89891052246094,-0.051832806,0.8528229,-0.040445856750011444,0.04570414125919342,0.04570316523313522,0.25351474558313686,0.2822314115862051,0.28223108624418575
"Smyth County, Virginia",14539,724056-63805,36.810:-81.540,MOUNTIAN EMPIRE AIRPORT,36.822792053222656,-81.55303192138672,0.8135798,-0.16974367,-0.20694184303283691,0.19917355477809906,0.19948585331439972,0.14563142756621045,0.28100322683652246,0.2811073263486227
"Pueblo Area, Colorado, Parts of Pueblo and Custer Counties",10663,724640-93058,38.130:-104.620,PUEBLO MEMORIAL AIRPORT,38.128265380859375,-104.60643768310547,-0.059009947,0.78019756,0.12757772207260132,0.11618834733963013,0.1186414510011673,0.28292177865902585,0.2791253204147021,0.2799430216352145
"Gillespie County, Texas",13271,720323-93947,30.330:-98.940,GILLESPIE CO,30.317100524902344,-98.94625854492188,0.40074766,0.19622624,0.17643828690052032,0.24005503952503204,0.239622101187706,0.2578040609757105,0.2790096451838811,0.2788653324047724
"Dewey County, Oklahoma",13112,720356-13999,35.970:-99.020,CLINTON REGIONAL AIRPOR,35.988365173339844,-99.00701904296875,-0.1962343,0.82051146,0.22626855969429016,0.21253573894500732,0.21098972856998444,0.28351523975531256,0.27893763283888495,0.27842229604721064
"Mojave Desert Area, California",14178,723815-23161,34.930:-116.100,BARSTOW-DAGGETT AIRPORT,34.91215133666992,-116.09766387939453,-0.33102846,0.9414003,0.2414393275976181,0.2250983864068985,0.2250758409500122,0.2839370518922806,0.2784900714953741,0.2784825563430786
"Converse County, Wyoming, Southern Part",13013,725686-94057,42.650:-105.500,CONVERSE COUNTY AIRPORT,42.66719055175781,-105.48460388183594,0.17207643,0.5779493,0.09396844357252121,0.08500128984451294,0.08711569011211395,0.2813313876589139,0.2783423364162445,0.2790471365054448
"Scott County, Arkansas",15139,720172-53996,34.890:-94.100,MENA INTERMOUNTAIN MUNI,34.88288116455078,-94.07952880859375,0.36482802,0.055892143,0.2991221249103546,0.4142022430896759,0.41471001505851746,0.23994742954770723,0.2783074689408143,0.2784767262637615
"Creek County, Oklahoma",13110,723564-53908,35.890:-96.340,RICHARD LLOYD JONES JR,35.90122985839844,-96.32625579833984,0.12108958,0.4734783,0.1883769929409027,0.2402416318655014,0.24016158282756805,0.26098161935806274,0.27826983233292896,0.2782431493202845
"Washington County, Arkansas",15146,723445-93993,36.010:-94.220,DRAKE FIELD AIRPORT,35.993255615234375,-94.22000885009766,0.33078167,0.20906518,0.27142614126205444,0.2947569191455841,0.2948000133037567,0.2704243312279383,0.27820125718911487,0.27821562190850574
"Taney County, Missouri",15202,723450-13971,36.650:-93.060,BOONE COUNTY AIRPORT,36.65734100341797,-93.04035186767578,0.8116277,-0.2594842,0.23118197917938232,0.280679851770401,0.2779234051704407,0.26110848784446716,0.2776077787081401,0.27668896317481995
"Blount County, Alabama",12759,722031-63839,34.010:-86.620,FOLSOM FIELD AP,34.01274108886719,-86.63340759277344,0.5053991,-0.107380204,-0.11583394557237625,0.4346728026866913,0.4348168671131134,0.09406165281931558,0.27756390223900473,0.2776119237144788
"Franklin County, Tennessee",14830,720307-63804,35.170:-86.100,MADISON CO EXECUTIVE AR,35.175628662109375,-86.10307312011719,0.49644345,-0.028011609,-0.08870311826467514,0.3623467683792114,0.3615662753582001,0.1265762411057949,0.2769262033204237,0.2766660389800866
"Fremont County, Idaho, Western Part",10441,726818-94194,44.290:-111.660,REXBURG-MADISON COUNTY,44.286827087402344,-111.64314270019531,-0.020625075,0.6042465,0.20123369991779327,0.24659425020217896,0.24738959968090057,0.2616183739155531,0.27673855734368163,0.27700367383658886
"Laclede County, Missouri",15179,724459-53931,37.690:-92.540,LEE C FINE MEMORIAL ARP,37.68476104736328,-92.55447387695312,0.40795037,0.16085409,0.44881975650787354,0.2572356164455414,0.25720059871673584,0.33920807143052417,0.27534669140974677,0.2753350188334783
"Allen County, Kansas",10532,724507-13981,37.890:-95.300,CHANUTE MARTIN JOHNSON,37.885536193847656,-95.3017578125,0.053492714,0.6403583,0.2262585163116455,0.13153855502605438,0.1314893215894699,0.3067031862835089,0.27512986585497856,0.27511345470945037
"Star Valley Area, Wyoming-Idaho",11231,725868-94184,42.850:-111.020,ALLEN H TIGERT AIRPORT,42.865020751953125,-111.03143310546875,0.010952961,0.71437883,0.11372998356819153,0.09986971318721771,0.09865139424800873,0.2796872593462467,0.27506716921925545,0.2746610629061858
"Riverton Area, Wyoming",11229,726720-24061,43.250:-108.540,RIVERTON REGIONAL AIRPO,43.23253631591797,-108.53474426269531,-0.22146471,0.907179,0.0458822138607502,0.1393592208623886,0.138250470161438,0.24386550113558766,0.27502450346946716,0.2746549199024836
"Roberts County, Texas",13365,722637-93046,35.850:-100.820,HEMPHILL COUNTY AIRPORT,35.838417053222656,-100.81328582763672,-0.2931294,0.92428356,-0.04705145210027695,0.1925589144229889,0.19174495339393616,0.19470089922348657,0.2745710213979085,0.27429970105489093
"Warren County, Missouri",17428,724347-53904,38.770:-91.180,ST CHARLES CO SMARTT AR,38.77019500732422,-91.18867492675781,0.26635003,0.33159873,0.2131146788597107,0.2242448478937149,0.22332435846328735,0.2703544795513153,0.27406453589598334,0.2737577060858408
"New River Gorge National River, West Virginia",20268,724127-53801,37.890:-81.020,GREENBRIER VALLEY ARIPO,37.896636962890625,-81.00634765625,0.8443227,-0.20397076,-0.16345757246017456,0.18045096099376678,0.18112361431121826,0.1589647829532623,0.27360096077124274,0.27382517854372657
"Hall County, Texas",13281,723660-23007,34.530:-100.700,CHILDRESS MUNICIPAL ARP,34.530479431152344,-100.68170166015625,-0.21861637,0.88745683,0.15540145337581635,0.1516454964876175,0.14981864392757416,0.2747473071018855,0.27349532147248584,0.27288637061913806
"Eden Valley Area, Wyoming, Parts of Sweetwater and Sublette Counties",14444,725744-24027,42.170:-109.420,RCK SRINGS-SWETWTER CO,42.154335021972656,-109.41549682617188,-0.14058477,0.94175154,0.05820411816239357,0.019161099568009377,0.019133159890770912,0.2864569636682669,0.27344262413680553,0.2734333109110594
"Butler County, Kansas",10540,724509-53939,37.770:-96.820,NEWTON-CITY-COUNTY AIRP,37.78159713745117,-96.838134765625,0.060166415,0.6780587,0.07601834088563919,0.08025314658880234,0.07993093878030777,0.2714144798616568,0.27282608176271117,0.2727186791598797
"Jackson County, Illinois",11343,724336-93810,37.770:-89.420,SOUTHERN ILLINOIS AIRPO,37.75865173339844,-89.41577911376953,-0.010853253,0.5146259,0.35899966955184937,0.3135162591934204,0.31364744901657104,0.28759077439705527,0.2724296376109123,0.2724733675519625
"Scott County, Virginia",16658,724117-63802,36.730:-82.620,LONESOME PINE AIRPORT,36.73965072631836,-82.63945007324219,0.8554846,-0.23323336,-0.28926777839660645,0.1949118822813034,0.19490770995616913,0.11099448800086972,0.27238770822683966,0.27238631745179487
"Rio Grande County Area, Colorado",14366,724620-23061,37.570:-106.340,SAN LUIS VALLEY REGIONA,37.57457733154297,-106.34925842285156,-0.03486191,0.7702823,0.08498209714889526,0.08049347996711731,0.08049209415912628,0.2734675047298272,0.27197129900256795,0.27197083706657094
"Potter County, Texas",13360,723630-23047,35.410:-101.900,AMARILLO RICK HUSBAND I,35.40159606933594,-101.89491271972656,-0.24214654,0.93463314,0.15530690550804138,0.12342362850904465,0.12333396077156067,0.2825978348652522,0.2719700758655866,0.2719401866197586
"Woods County, Oklahoma",13158,722052-53933,36.690:-98.980,ALVA REGIONAL AIRPORT,36.69544219970703,-98.99463653564453,-0.32753602,0.8657602,0.07352960109710693,0.27341026067733765,0.27505964040756226,0.2039179305235545,0.2705448170502981,0.2710946102937063
"Lee County, Virginia",14524,720353-63875,36.730:-83.220,MIDDLESBORO-BELL COUNTY,36.743377685546875,-83.22575378417969,0.7335089,-0.20277515,-0.00782310962677002,0.2781415581703186,0.2789178192615509,0.174303541580836,0.26962509751319885,0.2698838512102763
"Bourbon and Nicholas Counties, Kentucky",14737,724220-93820,38.250:-84.140,BLUE GRASS AIRPORT,38.26377868652344,-84.13796997070312,0.44970956,0.03840894,0.32282519340515137,0.316266804933548,0.31626421213150024,0.2703145655492941,0.2681284360587597,0.26812757179141045
"Grant and Pendleton Counties, Kentucky",14748,724210-93814,38.690:-84.500,CINCINNATI/NORTHERN KEN,38.673912048339844,-84.49046325683594,0.6609561,-0.18572433,0.31989818811416626,0.3276352882385254,0.32763272523880005,0.2650433133045832,0.26762234667936957,0.2676214923461278
"Yancey County, North Carolina",14809,723144-53890,35.890:-82.300,RURFTON CO-MARCHMAN FLD,35.89167785644531,-82.31948852539062,0.61349475,-0.05572597,-0.10229955613613129,0.24374908208847046,0.24343250691890717,0.1518230761090914,0.26717262218395865,0.2670670971274376
"Childress County, Texas",13227,723660-23007,34.530:-100.220,CHILDRESS MUNICIPAL ARP,34.52924346923828,-100.20799255371094,-0.23176293,0.8803282,0.15540145337581635,0.1516454964876175,0.14981864392757416,0.2679889003435771,0.26673691471417743,0.26612796386082965
