lkey|station_id|solar_region_key|areaname|weather_station
11385|725317-53802|39.610:-88.660|"Moultrie County, Illinois"|COLES COUNTY MEMO AIRPO
12283|725430-94822|42.050:-89.300|"Ogle County, Illinois"|GREATER ROCKFORD AIRPOR
12286|725320-14842|40.730:-89.700|"Peoria County, Illinois"|GREATER PEORIA REGIONAL
11389|724336-93810|38.090:-89.340|"Perry County, Illinois"|SOUTHERN ILLINOIS AIRPO
19540|725315-94870|40.050:-88.620|"Piatt County, Illinois"|UNIVERSI OF IL WILLARD
11867|724430-93989|39.610:-90.980|"Pike County, Illinois"|QUINCY RGNL-BLDWN FLD A
15372|724336-93810|37.330:-88.580|"Pope County, Illinois"|SOUTHERN ILLINOIS AIRPO
16008|724336-93810|37.210:-89.100|"Pulaski County, Illinois"|SOUTHERN ILLINOIS AIRPO
11392|725320-14842|41.210:-89.300|"Putnam County, Illinois"|GREATER PEORIA REGIONAL
11394|724454-93996|38.010:-89.900|"Randolph County, Illinois"|FARMINGTON REGIONAL ARP
19942|744659-53822|38.730:-88.100|"Richland County, Illinois"|OLNEY-NOBLE AIRPORT
11396|744550-94982|41.570:-90.620|"Rock Island County, Illinois"|DAVENPORT MUNICIPAL AIR
11398|724338-13802|38.450:-89.980|"St. Clair County, Illinois"|SCOTT AIR FORCE BASE/MI
11399|724336-93810|37.770:-88.540|"Saline County, Illinois"|SOUTHERN ILLINOIS AIRPO
11401|724390-93822|39.730:-89.620|"Sangamon County, Illinois"|ABRAHAM LINCOLN CAPITAL
12006|724430-93989|40.130:-90.540|"Schuyler County, Illinois"|QUINCY RGNL-BLDWN FLD A
18910|724430-93989|39.650:-90.460|"Scott County, Illinois"|QUINCY RGNL-BLDWN FLD A
11403|725317-53802|39.450:-88.820|"Shelby County, Illinois"|COLES COUNTY MEMO AIRPO
11404|725320-14842|41.090:-89.820|"Stark County, Illinois"|GREATER PEORIA REGIONAL
11405|725430-94822|42.370:-89.660|"Stephenson County, Illinois"|GREATER ROCKFORD AIRPOR
11406|725320-14842|40.530:-89.580|"Tazewell County, Illinois"|GREATER PEORIA REGIONAL
11408|724336-93810|37.450:-89.300|"Union County, Illinois"|SOUTHERN ILLINOIS AIRPO
17508|725315-94870|40.170:-87.740|"Vermilion County, Illinois"|UNIVERSI OF IL WILLARD
11410|725342-13809|38.410:-87.820|"Wabash County, Illinois"|LRNCVLL-VINCNES INTL AR
11412|725420-14931|40.850:-90.620|"Warren County, Illinois"|SE IOWA REGIONAL AIRPOR
15812|724338-13802|38.370:-89.420|"Washington County, Illinois"|SCOTT AIR FORCE BASE/MI
19541|744656-53891|38.450:-88.420|"Wayne County, Illinois"|FAIRFIELD MUNICIPAL ARP
15813|744656-53891|38.090:-88.140|"White County, Illinois"|FAIRFIELD MUNICIPAL ARP
16728|725473-94979|41.770:-89.940|"Whiteside County, Illinois"|CLINTON MUNICIPAL AIRPO
11418|725340-14819|41.450:-87.900|"Will County, Illinois"|CHICAGO MIDWAY INTL ARP
12285|724336-93810|37.730:-88.940|"Williamson County, Illinois"|SOUTHERN ILLINOIS AIRPO
11663|725430-94822|42.330:-89.180|"Winnebago County, Illinois"|GREATER ROCKFORD AIRPOR
17209|725320-14842|40.770:-89.260|"Woodford County, Illinois"|GREATER PEORIA REGIONAL
11431|725330-14827|40.730:-84.940|"Adams County, Indiana"|FORT WAYNE INTERNATIONA
11432|725330-14827|41.090:-85.060|"Allen County, Indiana"|FORT WAYNE INTERNATIONA
11517|724363-13803|39.210:-85.900|"Bartholomew County, Indiana"|COLUMBUS MUNICIPAL AIRP
11433|724386-14835|40.610:-87.300|"Benton County, Indiana"|PURDUE UNIVERSITY AIRPO
15635|725336-94895|40.490:-85.340|"Blackford County, Indiana"|DELAWARE CO-JOHNSON FD
11435|724384-53842|40.050:-86.460|"Boone County, Indiana"|EAGLE CREEK AIRPARK ARP
14499|724363-13803|39.210:-86.220|"Brown County, Indiana"|COLUMBUS MUNICIPAL AIRP
11436|724386-14835|40.570:-86.580|"Carroll County, Indiana"|PURDUE UNIVERSITY AIRPO
11437|725335-94833|40.730:-86.380|"Cass County, Indiana"|GRISSOM AFB AIRPORT
11678|724235-13810|38.450:-85.700|"Clark County, Indiana"|BOWMAN FIELD AIRPORT
11438|722172-63810|39.370:-87.100|"Clay County, Indiana"|EDGAR COUNTY AIRPORT
11439|724386-14835|40.290:-86.460|"Clinton County, Indiana"|PURDUE UNIVERSITY AIRPO
14486|724365-53896|38.250:-86.460|"Crawford County, Indiana"|HUNTINGBURG AIRPORT
11440|725342-13809|38.690:-87.100|"Daviess County, Indiana"|LRNCVLL-VINCNES INTL AR
18851|724210-93814|39.130:-84.980|"Dearborn County, Indiana"|CINCINNATI/NORTHERN KEN
11441|724363-13803|39.290:-85.500|"Decatur County, Indiana"|COLUMBUS MUNICIPAL AIRP
11442|725330-14827|41.410:-84.980|"De Kalb County, Indiana"|FORT WAYNE INTERNATIONA
11444|725336-94895|40.210:-85.380|"Delaware County, Indiana"|DELAWARE CO-JOHNSON FD
14487|724365-53896|38.370:-86.860|"Dubois County, Indiana"|HUNTINGBURG AIRPORT
11446|724388-14829|41.610:-85.860|"Elkhart County, Indiana"|GOSHEN MUNICIPAL AIRPOR
18991|724356-53866|39.650:-85.180|"Fayette County, Indiana"|SHELBYVILLE MINUCIPAL A
11512|724230-93821|38.290:-85.900|"Floyd County, Indiana"|LOUISVILLE  INTL-STANDI
11448|724386-14835|40.170:-87.260|"Fountain County, Indiana"|PURDUE UNIVERSITY AIRPO
11449|725217-53855|39.410:-85.060|"Franklin County, Indiana"|BUTLER CO. REGIONAL ARP
11450|725335-94833|41.050:-86.220|"Fulton County, Indiana"|GRISSOM AFB AIRPORT
11451|724320-93817|38.330:-87.660|"Gibson County, Indiana"|EVANSVILLE REGIONAL AIR
11452|724387-54807|40.530:-85.660|"Grant County, Indiana"|KOKOMO MUNICIPAL AIRPOR
11453|725342-13809|39.050:-86.980|"Greene County, Indiana"|LRNCVLL-VINCNES INTL AR
11454|724384-53842|40.090:-86.060|"Hamilton County, Indiana"|EAGLE CREEK AIRPARK ARP
11455|724356-53866|39.810:-85.780|"Hancock County, Indiana"|SHELBYVILLE MINUCIPAL A
15368|724230-93821|38.210:-86.100|"Harrison County, Indiana"|LOUISVILLE  INTL-STANDI
11456|724384-53842|39.770:-86.500|"Hendricks County, Indiana"|EAGLE CREEK AIRPARK ARP
11457|725336-94895|39.930:-85.380|"Henry County, Indiana"|DELAWARE CO-JOHNSON FD
11458|724387-54807|40.450:-86.100|"Howard County, Indiana"|KOKOMO MUNICIPAL AIRPOR
11459|725330-14827|40.810:-85.500|"Huntington County, Indiana"|FORT WAYNE INTERNATIONA
11461|724363-13803|38.890:-86.060|"Jackson County, Indiana"|COLUMBUS MUNICIPAL AIRP
11462|724386-14835|41.010:-87.100|"Jasper County, Indiana"|PURDUE UNIVERSITY AIRPO
11514|725336-94895|40.450:-85.020|"Jay County, Indiana"|DELAWARE CO-JOHNSON FD
17400|724235-13810|38.730:-85.460|"Jefferson County, Indiana"|BOWMAN FIELD AIRPORT
15367|724363-13803|39.010:-85.620|"Jennings County, Indiana"|COLUMBUS MUNICIPAL AIRP
11464|724356-53866|39.490:-86.100|"Johnson County, Indiana"|SHELBYVILLE MINUCIPAL A
11465|725342-13809|38.650:-87.420|"Knox County, Indiana"|LRNCVLL-VINCNES INTL AR
11466|724388-14829|41.250:-85.860|"Kosciusko County, Indiana"|GOSHEN MUNICIPAL AIRPOR
11830|725383-54827|41.650:-85.420|"Lagrange County, Indiana"|KIRSCH MUNICIPAL AIRPOR
11828|725340-14819|41.450:-87.380|"Lake County, Indiana"|CHICAGO MIDWAY INTL ARP
11855|725350-14848|41.490:-86.700|"La Porte County, Indiana"|SOUTH BEND REGIONAL AIR
14490|724363-13803|38.850:-86.460|"Lawrence County, Indiana"|COLUMBUS MUNICIPAL AIRP
11470|725336-94895|40.170:-85.740|"Madison County, Indiana"|DELAWARE CO-JOHNSON FD
11471|724380-93819|39.770:-86.140|"Marion County, Indiana"|INDIANAPOLIS INTERNATIO
11472|725350-14848|41.330:-86.260|"Marshall County, Indiana"|SOUTH BEND REGIONAL AIR
18189|724365-53896|38.690:-86.820|"Martin County, Indiana"|HUNTINGBURG AIRPORT
11473|725335-94833|40.770:-86.020|"Miami County, Indiana"|GRISSOM AFB AIRPORT
14492|724363-13803|39.170:-86.500|"Monroe County, Indiana"|COLUMBUS MUNICIPAL AIRP
11474|724386-14835|40.050:-86.900|"Montgomery County, Indiana"|PURDUE UNIVERSITY AIRPO
11475|724380-93819|39.490:-86.460|"Morgan County, Indiana"|INDIANAPOLIS INTERNATIO
11476|724386-14835|40.970:-87.380|"Newton County, Indiana"|PURDUE UNIVERSITY AIRPO
11829|724388-14829|41.410:-85.420|"Noble County, Indiana"|GOSHEN MUNICIPAL AIRPOR
18849|724210-93814|38.970:-84.980|"Ohio County, Indiana"|CINCINNATI/NORTHERN KEN
18188|724365-53896|38.530:-86.500|"Orange County, Indiana"|HUNTINGBURG AIRPORT
11479|724380-93819|39.330:-86.860|"Owen County, Indiana"|INDIANAPOLIS INTERNATIO
11480|722172-63810|39.770:-87.220|"Parke County, Indiana"|EDGAR COUNTY AIRPORT
14494|724365-53896|38.050:-86.620|"Perry County, Indiana"|HUNTINGBURG AIRPORT
11481|724365-53896|38.410:-87.260|"Pike County, Indiana"|HUNTINGBURG AIRPORT
11482|725340-14819|41.450:-87.060|"Porter County, Indiana"|CHICAGO MIDWAY INTL ARP
11483|724238-53886|38.010:-87.900|"Posey County, Indiana"|HENDERSON CITY-COUNTY A
11485|725335-94833|41.050:-86.700|"Pulaski County, Indiana"|GRISSOM AFB AIRPORT
11486|724380-93819|39.650:-86.820|"Putnam County, Indiana"|INDIANAPOLIS INTERNATIO
11487|725336-94895|40.170:-85.020|"Randolph County, Indiana"|DELAWARE CO-JOHNSON FD
18369|724210-93814|39.130:-85.260|"Ripley County, Indiana"|CINCINNATI/NORTHERN KEN
11488|724356-53866|39.610:-85.460|"Rush County, Indiana"|SHELBYVILLE MINUCIPAL A
11490|725350-14848|41.610:-86.300|"St. Joseph County, Indiana"|SOUTH BEND REGIONAL AIR
11491|724235-13810|38.690:-85.740|"Scott County, Indiana"|BOWMAN FIELD AIRPORT
11493|724356-53866|39.530:-85.780|"Shelby County, Indiana"|SHELBYVILLE MINUCIPAL A
11494|724365-53896|38.010:-87.020|"Spencer County, Indiana"|HUNTINGBURG AIRPORT
11495|725350-14848|41.290:-86.700|"Starke County, Indiana"|SOUTH BEND REGIONAL AIR
11496|725383-54827|41.650:-85.020|"Steuben County, Indiana"|KIRSCH MUNICIPAL AIRPOR
11497|725342-13809|39.090:-87.460|"Sullivan County, Indiana"|LRNCVLL-VINCNES INTL AR
14496|724210-93814|38.810:-84.980|"Switzerland County, Indiana"|CINCINNATI/NORTHERN KEN
11498|724386-14835|40.370:-86.900|"Tippecanoe County, Indiana"|PURDUE UNIVERSITY AIRPO
11500|724387-54807|40.330:-86.060|"Tipton County, Indiana"|KOKOMO MUNICIPAL AIRPOR
18993|725217-53855|39.610:-84.940|"Union County, Indiana"|BUTLER CO. REGIONAL ARP
11501|724320-93817|38.010:-87.580|"Vanderburgh County, Indiana"|EVANSVILLE REGIONAL AIR
11502|722172-63810|39.890:-87.460|"Vermillion County, Indiana"|EDGAR COUNTY AIRPORT
11503|722172-63810|39.450:-87.420|"Vigo County, Indiana"|EDGAR COUNTY AIRPORT
11504|725335-94833|40.850:-85.780|"Wabash County, Indiana"|GRISSOM AFB AIRPORT
11505|724386-14835|40.290:-87.300|"Warren County, Indiana"|PURDUE UNIVERSITY AIRPO
11506|724320-93817|38.050:-87.260|"Warrick County, Indiana"|EVANSVILLE REGIONAL AIR
14497|724235-13810|38.610:-86.060|"Washington County, Indiana"|BOWMAN FIELD AIRPORT
11785|725336-94895|39.850:-85.020|"Wayne County, Indiana"|DELAWARE CO-JOHNSON FD
11508|725330-14827|40.730:-85.260|"Wells County, Indiana"|FORT WAYNE INTERNATIONA
11509|724386-14835|40.730:-86.860|"White County, Indiana"|PURDUE UNIVERSITY AIRPO
11510|725330-14827|41.130:-85.500|"Whitley County, Indiana"|FORT WAYNE INTERNATIONA
10532|724507-13981|37.890:-95.300|"Allen County, Kansas"|CHANUTE MARTIN JOHNSON
10533|724507-13981|38.210:-95.300|"Anderson County, Kansas"|CHANUTE MARTIN JOHNSON
10535|724490-13993|39.530:-95.260|"Atchison County, Kansas"|ROSECRANS MEMORIAL AIRP
13085|722052-53933|37.250:-98.700|"Barber County, Kansas"|ALVA REGIONAL AIRPORT
10536|724517-13940|38.490:-98.740|"Barton County, Kansas"|GREAT BEND MUNICIPAL AR
10537|724507-13981|37.850:-94.860|"Bourbon County, Kansas"|CHANUTE MARTIN JOHNSON
10538|725533-94957|39.810:-95.580|"Brown County, Kansas"|BRENNER FIELD AIRPORT
10540|724509-53939|37.770:-96.820|"Butler County, Kansas"|NEWTON-CITY-COUNTY AIRP
10541|724556-13989|38.290:-96.580|"Chase County, Kansas"|EMPORIA MUNICIPAL AIRPO
10542|724519-93967|37.170:-96.260|"Chautauqua County, Kansas"|COFFEYVILLE MUNICIPAL A
16227|723495-13987|37.170:-94.860|"Cherokee County, Kansas"|JOPLIN REGIONAL AIRPORT
10544|724650-23065|39.770:-101.740|"Cheyenne County, Kansas"|RENNER FIELD/GOODLAND M
13086|724510-13985|37.250:-99.820|"Clark County, Kansas"|DODGE CITY REGIONAL AIR
10545|722819-53989|39.370:-97.180|"Clay County, Kansas"|MULTI PURPOSE RANGE
10546|724580-13984|39.490:-97.660|"Cloud County, Kansas"|BLOSSER MUNICIPAL AIRPO
10547|724556-13989|38.250:-95.740|"Coffey County, Kansas"|EMPORIA MUNICIPAL AIRPO
13087|722052-53933|37.210:-99.260|"Comanche County, Kansas"|ALVA REGIONAL AIRPORT
10548|724502-13932|37.250:-96.820|"Cowley County, Kansas"|STROTHER FIELD AIRPORT
16239|723495-13987|37.490:-94.860|"Crawford County, Kansas"|JOPLIN REGIONAL AIRPORT
10550|725625-94040|39.770:-100.460|"Decatur County, Kansas"|MC COOK MUNICIPAL AIRPO
10551|724550-13947|38.890:-97.140|"Dickinson County, Kansas"|MARSHALL ARMY AIRFIELD
10552|724490-13993|39.810:-95.100|"Doniphan County, Kansas"|ROSECRANS MEMORIAL AIRP
10553|724565-13920|38.890:-95.260|"Douglas County, Kansas"|FORBES FIELD AIRPORT
10554|745430-93978|37.930:-99.300|"Edwards County, Kansas"|PRATT INDUSTRIAL AIRPOR
10555|724507-13981|37.450:-96.260|"Elk County, Kansas"|CHANUTE MARTIN JOHNSON
10556|724585-93997|38.930:-99.300|"Ellis County, Kansas"|RUSSELL MUNICIPAL AIRPO
10557|724585-93997|38.690:-98.220|"Ellsworth County, Kansas"|RUSSELL MUNICIPAL AIRPO
10558|724515-23064|38.010:-100.660|"Finney County, Kansas"|GARDEN CITY REGIONAL AR
10559|724510-13985|37.690:-99.900|"Ford County, Kansas"|DODGE CITY REGIONAL AIR
16236|724475-93909|38.570:-95.300|"Franklin County, Kansas"|NEW CENTURY AIRCENTER A
10561|724550-13947|39.050:-96.740|"Geary County, Kansas"|MARSHALL ARMY AIRFIELD
10563|724655-93990|38.930:-100.500|"Gove County, Kansas"|HILL CITY MUNICIPAL ARP
10564|724655-93990|39.370:-99.900|"Graham County, Kansas"|HILL CITY MUNICIPAL ARP
10565|724516-23020|37.570:-101.300|"Grant County, Kansas"|LIBERAL MUNICIPAL AIRPO
10566|724515-23064|37.730:-100.460|"Gray County, Kansas"|GARDEN CITY REGIONAL AR
10568|724556-13989|37.890:-96.260|"Greenwood County, Kansas"|EMPORIA MUNICIPAL AIRPO
13088|722052-53933|37.210:-98.060|"Harper County, Kansas"|ALVA REGIONAL AIRPORT
10570|724509-53939|38.050:-97.420|"Harvey County, Kansas"|NEWTON-CITY-COUNTY AIRP
10571|724515-23064|37.570:-100.860|"Haskell County, Kansas"|GARDEN CITY REGIONAL AR
10572|724510-13985|38.090:-99.900|"Hodgeman County, Kansas"|DODGE CITY REGIONAL AIR
10573|724560-13996|39.450:-95.820|"Jackson County, Kansas"|PHILIP BILLARD MUNICIPA
16238|724560-13996|39.210:-95.380|"Jefferson County, Kansas"|PHILIP BILLARD MUNICIPA
10575|724580-13984|39.770:-98.220|"Jewell County, Kansas"|BLOSSER MUNICIPAL AIRPO
16572|724475-93909|38.890:-94.820|"Johnson County, Kansas"|NEW CENTURY AIRCENTER A
10577|724515-23064|38.010:-101.300|"Kearny County, Kansas"|GARDEN CITY REGIONAL AR
13089|745430-93978|37.570:-98.140|"Kingman County, Kansas"|PRATT INDUSTRIAL AIRPOR
10578|745430-93978|37.570:-99.300|"Kiowa County, Kansas"|PRATT INDUSTRIAL AIRPOR
10579|724519-93967|37.210:-95.300|"Labette County, Kansas"|COFFEYVILLE MUNICIPAL A
10580|724515-23064|38.490:-100.460|"Lane County, Kansas"|GARDEN CITY REGIONAL AR
19653|724463-13988|39.170:-94.980|"Leavenworth County, Kansas"|C.R. WHEELER DOWNTOWN A
10581|724585-93997|39.050:-98.220|"Lincoln County, Kansas"|RUSSELL MUNICIPAL AIRPO
15293|724475-93909|38.210:-94.860|"Linn County, Kansas"|NEW CENTURY AIRCENTER A
10582|724650-23065|38.930:-101.140|"Logan County, Kansas"|RENNER FIELD/GOODLAND M
10583|724556-13989|38.450:-96.140|"Lyon County, Kansas"|EMPORIA MUNICIPAL AIRPO
10584|724506-13986|38.410:-97.660|"McPherson County, Kansas"|HUTCHINSON MUNICIPAL AR
10585|724509-53939|38.330:-97.100|"Marion County, Kansas"|NEWTON-CITY-COUNTY AIRP
10586|725515-94947|39.770:-96.540|"Marshall County, Kansas"|BEATRICE MUNICIPAL AIRP
13090|724516-23020|37.250:-100.380|"Meade County, Kansas"|LIBERAL MUNICIPAL AIRPO
15294|724475-93909|38.570:-94.820|"Miami County, Kansas"|NEW CENTURY AIRCENTER A
10587|724580-13984|39.410:-98.220|"Mitchell County, Kansas"|BLOSSER MUNICIPAL AIRPO
10588|724519-93967|37.210:-95.740|"Montgomery County, Kansas"|COFFEYVILLE MUNICIPAL A
10589|724550-13947|38.690:-96.660|"Morris County, Kansas"|MARSHALL ARMY AIRFIELD
10591|724604-93076|37.210:-101.780|"Morton County, Kansas"|ELKHART-MORTON CO AIRPO
10592|725533-94957|39.770:-96.020|"Nemaha County, Kansas"|BRENNER FIELD AIRPORT
10593|724507-13981|37.570:-95.300|"Neosho County, Kansas"|CHANUTE MARTIN JOHNSON
10594|724510-13985|38.490:-99.900|"Ness County, Kansas"|DODGE CITY REGIONAL AIR
10595|724655-93990|39.770:-99.900|"Norton County, Kansas"|HILL CITY MUNICIPAL ARP
10596|724565-13920|38.650:-95.740|"Osage County, Kansas"|FORBES FIELD AIRPORT
10597|724585-93997|39.370:-98.780|"Osborne County, Kansas"|RUSSELL MUNICIPAL AIRPO
10598|724580-13984|39.130:-97.660|"Ottawa County, Kansas"|BLOSSER MUNICIPAL AIRPO
10599|724517-13940|38.170:-99.260|"Pawnee County, Kansas"|GREAT BEND MUNICIPAL AR
10600|724655-93990|39.770:-99.340|"Phillips County, Kansas"|HILL CITY MUNICIPAL ARP
10601|724550-13947|39.330:-96.380|"Pottawatomie County, Kansas"|MARSHALL ARMY AIRFIELD
10602|745430-93978|37.650:-98.740|"Pratt County, Kansas"|PRATT INDUSTRIAL AIRPOR
16614|725625-94040|39.770:-101.060|"Rawlins County, Kansas"|MC COOK MUNICIPAL AIRPO
10605|724506-13986|37.970:-98.100|"Reno County, Kansas"|HUTCHINSON MUNICIPAL AR
10606|724580-13984|39.810:-97.660|"Republic County, Kansas"|BLOSSER MUNICIPAL AIRPO
10607|724506-13986|38.330:-98.220|"Rice County, Kansas"|HUTCHINSON MUNICIPAL AR
10755|722819-53989|39.290:-96.660|"Riley County, Kansas"|MULTI PURPOSE RANGE
10608|724655-93990|39.370:-99.340|"Rooks County, Kansas"|HILL CITY MUNICIPAL ARP
10609|724517-13940|38.530:-99.300|"Rush County, Kansas"|GREAT BEND MUNICIPAL AR
10610|724585-93997|38.930:-98.780|"Russell County, Kansas"|RUSSELL MUNICIPAL AIRPO
10612|724515-23064|38.490:-100.900|"Scott County, Kansas"|GARDEN CITY REGIONAL AR
10613|724509-53939|37.690:-97.500|"Sedgwick County, Kansas"|NEWTON-CITY-COUNTY AIRP
13091|724516-23020|37.210:-100.860|"Seward County, Kansas"|LIBERAL MUNICIPAL AIRPO
10614|724560-13996|39.050:-95.780|"Shawnee County, Kansas"|PHILIP BILLARD MUNICIPA
10615|724655-93990|39.370:-100.460|"Sheridan County, Kansas"|HILL CITY MUNICIPAL ARP
10616|724650-23065|39.370:-101.700|"Sherman County, Kansas"|RENNER FIELD/GOODLAND M
10618|724517-13940|38.050:-98.740|"Stafford County, Kansas"|GREAT BEND MUNICIPAL AR
10619|724604-93076|37.570:-101.780|"Stanton County, Kansas"|ELKHART-MORTON CO AIRPO
17368|724516-23020|37.210:-101.300|"Stevens County, Kansas"|LIBERAL MUNICIPAL AIRPO
13095|724502-13932|37.250:-97.460|"Sumner County, Kansas"|STROTHER FIELD AIRPORT
10620|724650-23065|39.370:-101.060|"Thomas County, Kansas"|RENNER FIELD/GOODLAND M
10621|724655-93990|38.930:-99.860|"Trego County, Kansas"|HILL CITY MUNICIPAL ARP
10622|724550-13947|38.970:-96.220|"Wabaunsee County, Kansas"|MARSHALL ARMY AIRFIELD
10623|724650-23065|38.930:-101.780|"Wallace County, Kansas"|RENNER FIELD/GOODLAND M
10624|724580-13984|39.770:-97.100|"Washington County, Kansas"|BLOSSER MUNICIPAL AIRPO
10626|724507-13981|37.570:-95.740|"Wilson County, Kansas"|CHANUTE MARTIN JOHNSON
10627|724507-13981|37.890:-95.740|"Woodson County, Kansas"|CHANUTE MARTIN JOHNSON
19654|724463-13988|39.090:-94.740|"Wyandotte County, Kansas"|C.R. WHEELER DOWNTOWN A
14684|720379-63882|37.130:-85.300|"Adair County, Kentucky"|WAYNE COUNTY AIRPORT
14685|746716-93808|36.770:-86.180|"Allen County, Kentucky"|BOW GRN-WARREN CO. RGNL
14688|724220-93820|38.130:-83.740|"Bath County, Kentucky"|BLUE GRASS AIRPORT
14691|746710-13806|37.170:-87.900|"Caldwell County, Kentucky"|CAMPBELL AAF AIRPORT
14693|724354-63815|37.330:-84.940|"Casey County, Kentucky"|SOMERSET-PULASKI CO-J.T
14694|746710-13806|36.890:-87.500|"Christian County, Kentucky"|CAMPBELL AAF AIRPORT
14695|724220-93820|37.970:-84.140|"Clark County, Kentucky"|BLUE GRASS AIRPORT
14696|720353-63875|37.130:-83.740|"Clay County, Kentucky"|MIDDLESBORO-BELL COUNTY
14697|720379-63882|36.770:-85.140|"Clinton County, Kentucky"|WAYNE COUNTY AIRPORT
14698|724238-53886|37.330:-88.060|"Crittenden County, Kentucky"|HENDERSON CITY-COUNTY A
14699|720379-63882|36.770:-85.420|"Cumberland County, Kentucky"|WAYNE COUNTY AIRPORT
14704|746716-93808|37.490:-86.340|"Grayson County, Kentucky"|BOW GRN-WARREN CO. RGNL
14705|724220-93820|38.410:-84.340|"Harrison County, Kentucky"|BLUE GRASS AIRPORT
14707|724238-53886|37.810:-87.580|"Henderson County, Kentucky"|HENDERSON CITY-COUNTY A
14708|724238-53886|37.330:-87.580|"Hopkins County, Kentucky"|HENDERSON CITY-COUNTY A
14710|724235-13810|38.170:-85.660|"Jefferson County, Kentucky"|BOWMAN FIELD AIRPORT
14713|746716-93808|36.850:-86.820|"Logan County, Kentucky"|BOW GRN-WARREN CO. RGNL
17914|724220-93820|37.730:-84.300|"Madison County, Kentucky"|BLUE GRASS AIRPORT
14715|724240-13807|37.570:-85.260|"Marion County, Kentucky"|GODMAN AAF AIRPORT
14716|724297-93812|38.610:-83.820|"Mason County, Kentucky"|CINA MUNI APT/LUKN FD A
14717|720379-63882|37.010:-85.620|"Metcalfe County, Kentucky"|WAYNE COUNTY AIRPORT
14718|746716-93808|36.730:-85.700|"Monroe County, Kentucky"|BOW GRN-WARREN CO. RGNL
14719|724220-93820|38.050:-83.900|"Montgomery County, Kentucky"|BLUE GRASS AIRPORT
14720|724240-13807|37.770:-85.460|"Nelson County, Kentucky"|GODMAN AAF AIRPORT
14721|724237-53803|37.490:-86.860|"Ohio County, Kentucky"|OWENSBORO-DAVIESS COUNT
14722|724235-13810|38.410:-85.460|"Oldham County, Kentucky"|BOWMAN FIELD AIRPORT
14723|724117-63802|37.490:-82.340|"Pike County, Kentucky"|LONESOME PINE AIRPORT
14724|724354-63815|37.130:-84.580|"Pulaski County, Kentucky"|SOMERSET-PULASKI CO-J.T
14725|720379-63882|37.010:-85.060|"Russell County, Kentucky"|WAYNE COUNTY AIRPORT
14726|724220-93820|38.290:-84.580|"Scott County, Kentucky"|BLUE GRASS AIRPORT
14727|724233-53841|38.210:-85.220|"Shelby County, Kentucky"|CAPITAL CITY AIRPORT
14728|746716-93808|36.770:-86.580|"Simpson County, Kentucky"|BOW GRN-WARREN CO. RGNL
14729|746710-13806|36.850:-87.180|"Todd County, Kentucky"|CAMPBELL AAF AIRPORT
14731|746716-93808|36.970:-86.380|"Warren County, Kentucky"|BOW GRN-WARREN CO. RGNL
14732|724233-53841|37.770:-85.220|"Washington County, Kentucky"|CAPITAL CITY AIRPORT
